Name	Length	EffectiveLength	TPM	NumReads
NR_125806	1095	939.695	0	0
NR_003945	8741	8585.7	2.5833	367.278
NR_031690	77	17.6369	0	0
NR_030384	95	22.632	0	0
NR_031735	80	18.5986	0	0
NR_030194	87	20.651	0	0
NR_030590	79	18.2541	0	0
NR_030307	96	22.8446	0	0
NR_039793	76	17.3675	0	0
NR_030337	96	22.8446	0	0
NR_036145	84	19.8304	0	0
NR_036143	84	19.8304	0	0
NR_031658	117	11.8844	0	0
NR_030363	98	21.8059	0	0
NR_030356	94	22.4072	0	0
NR_031642	84	19.8304	0	0
NR_031708	84	19.8304	0	0
NR_030589	77	17.6369	0	0
NR_030581	79	18.2541	0	0
NR_039659	55	11.483	0	0
NR_031604	76	17.3675	0	0
NR_031746	49	10.0001	0	0
NR_030408	66	14.7247	0	0
NR_030309	75	17.1108	0	0
NR_031677	102	12.8858	0	0
NR_030331	98	21.8059	0	0
NR_030628	53	10.9942	0	0
NR_037442	65	14.4052	0	0
NR_030760	98	21.8059	0	0
NR_039933	76	17.3675	0	0
NR_030289	79	18.2541	0	0
NR_031715	47	9.57118	0	0
NR_031752	100	16.5629	0	0
NR_031667	86	20.3964	0	0
NR_030362	94	22.4072	0	0
NR_031646	86	20.3964	0	0
NR_030348	97	22.8306	0	0
NR_030395	100	16.5629	0	0
NR_031710	79	18.2541	0	0
NR_031624	116	11.6494	0	0
NR_039871	76	17.3675	0	0
NR_039794	76	17.3675	0	0
NR_030280	96	22.8446	2.64346	1
NR_030626	56	11.7845	0	0
NR_030641	94	22.4072	0	0
NR_030322	95	22.632	0	0
NR_031635	90	21.4066	0	0
NR_031683	72	16.3558	0	0
NR_036140	84	19.8304	0	0
NR_049832	65	14.4052	0	0
NR_030279	68	15.3518	0	0
NR_030340	95	22.632	0	0
NR_030374	94	22.4072	0	0
NR_126517	909	753.818	0	0
NR_002954	147	22.6512	10.6641	4
NR_030342	67	15.0459	0	0
NR_031685	78	17.9306	0	0
NR_033926	2652	2496.7	2.7482	113.621
NR_130727	3613	3457.7	0.0350041	2.00424
NR_130768	1392	1236.7	0	0
NR_130772	5345	5189.7	0	0
NR_130771	5438	5282.7	0	0
NR_046619	448	293.079	0	0
NR_047025	868	712.842	0	0
NR_126560	2055	1899.7	0	0
NR_039667	83	19.52	0	0
NR_003138	1980	1824.7	2.34379	70.8196
NR_026808	3281	3125.7	2.89274	149.727
NR_024277	1869	1713.7	0.771655	21.8979
NR_046820	764	608.873	0	0
NR_104158	399	244.159	0	0
NR_126441	734	578.889	0.208707	2.00068
NR_024615	2264	2108.7	0	0
NR_027715	1839	1683.7	1.24868	34.8143
NR_026812	1502	1346.7	1.91461	42.6967
NR_024560	3024	2868.7	0	0
NR_046218	554	398.985	0	0
NR_003934	2426	2270.7	0.0712003	2.67723
NR_077215	1890	1734.7	0.17426	5.00571
NR_120396	1243	1087.7	0	0
NR_027420	8205	8049.7	3.82252	509.536
NM_001287812	767	611.872	0.394779	4
NM_153478	886	730.831	0	0
NM_001288707	1838	1682.7	0.117857	3.28402
NR_126421	928	772.809	0	0
NR_126515	604	448.959	0	0
NR_027006	5153	4997.7	0.0416789	3.4493
NR_130112	1132	976.695	0.947359	15.3221
NR_130113	1037	881.695	0	0
NR_130114	1028	872.695	3.31588	47.9188
NR_130642	4883	4727.7	0.0570904	4.46949
NR_130643	2216	2060.7	0	0
NR_130649	2502	2346.7	1.17113	45.5101
NR_130705	1034	878.695	0.223911	3.25805
NR_130714	1508	1352.7	0	0
NR_130715	1781	1625.7	0	0
NR_130907	675	519.917	0	0
NR_130911	2189	2033.7	2.50408	84.3292
NR_130976	4763	4607.7	0	0
NR_130978	4771	4615.7	2.07078	158.277
NR_046097	2594	2438.7	0.818777	33.065
NR_104674	699	543.906	0	0
NR_046100	3469	3313.7	0.0182239	1
NR_033912	5249	5093.7	0	0
NR_033913	2702	2546.7	0	0
NR_029411	2712	2556.7	2.67202	113.126
NR_034078	619	463.95	2.26261	17.3831
NR_034079	616	460.954	3.49199	26.6548
NR_034161	722	566.896	0.106615	1.00084
NR_109874	830	674.858	0.398282	4.4509
NR_029192	1262	1106.7	1.95126	35.7592
NR_038253	5762	5606.7	2.69518	250.23
NR_038254	5662	5506.7	0.299442	27.3054
NR_110246	582	426.978	0	0
NR_038255	5567	5411.7	0	0
NR_077227	4369	4213.7	0	0
NR_110247	579	423.979	0	0
NR_027089	1681	1525.7	0	0
NR_026658	917	761.815	1.26831	16
NR_040091	3213	3057.7	0.74648	37.797
NR_046289	538	382.989	0	0
NR_046288	588	432.975	0	0
NR_046290	535	379.991	1.74813	11
NR_036486	2130	1974.7	0	0
NR_034086	2160	2004.7	1.50077	49.8204
NR_034133	2674	2518.7	0.500384	20.8701
NR_040095	1224	1068.7	0	0
NR_110255	3609	3453.7	0	0
NR_046114	3366	3210.7	0	0
NR_105008	666	510.921	0	0
NR_029393	2051	1895.7	0	0
NR_110216	1196	1040.7	0	0
NR_046116	2787	2631.7	0	0
NR_037585	730	574.891	0	0
NR_024102	609	453.957	0	0
NR_037586	724	568.895	0	0
NR_024453	1594	1438.7	1.19022	28.3556
NR_105056	1024	868.695	0	0
NR_036526	3218	3062.7	0.277992	14.0988
NR_108080	1186	1030.7	0.410131	7
NR_036528	6930	6774.7	0.54082	60.6718
NR_036529	5797	5641.7	0.366764	34.2642
NR_110185	588	432.975	0	0
NR_047662	3982	3826.7	1.60907	101.963
NR_033841	2274	2118.7	0.712568	25
NR_104132	629	473.942	0	0
NR_110730	1115	959.695	33.4896	532.216
NR_110744	2151	1995.7	0.095886	3.1688
NR_110803	694	538.91	2.70852	24.1709
NR_026847	2034	1878.7	0.108741	3.38294
NR_102752	1548	1392.7	6.97091	160.765
NR_110809	6113	5957.7	0.108406	10.6949
NR_033852	2737	2581.7	0.0234748	1.00358
NR_002821	494	339.034	6.15861	34.5757
NR_038917	1436	1280.7	0	0
NR_110877	582	426.978	0	0
NR_024264	2987	2831.7	0	0
NR_024279	2732	2576.7	5.40842	230.77
NR_024280	2194	2038.7	0.148106	5
NR_103772	1076	920.695	9.686	147.674
NR_040029	2582	2426.7	0	0
NR_024374	3514	3358.7	3.51217	195.34
NR_026682	1594	1438.7	0.726889	17.3174
NR_026943	7181	7025.7	1.24906	145.317
NR_103852	685	529.913	0	0
NR_024452	1210	1054.7	0.114514	2
NR_110930	1349	1193.7	0.180148	3.56096
NR_110931	1817	1661.7	0.532724	14.6588
NR_110932	1816	1660.7	0.266951	7.34119
NR_015445	1002	846.695	1.2557	17.6059
NR_024476	1714	1558.7	2.07015	53.4329
NR_110939	1454	1298.7	0	0
NR_110943	545	389.986	0	0
NR_040034	2809	2653.7	0	0
NR_111907	4834	4678.7	1.56224	121.037
NR_111911	3780	3624.7	0	0
NR_024563	3895	3739.7	0	0
NR_024569	5001	4845.7	1.38196	110.891
NR_037597	3330	3174.7	0.0190219	1
NR_024623	1203	1047.7	1.25017	21.6895
NR_003676	2661	2505.7	0	0
NR_026542	1469	1313.7	0	0
NR_026547	1045	889.695	0	0
NR_026548	971	815.792	0.0740246	1
NR_111954	1448	1292.7	1.53625	32.8853
NR_111955	1115	959.695	1.08766	17.285
NR_111956	1204	1048.7	0.579454	10.0627
NR_111957	1414	1258.7	0.966868	20.1527
NR_111958	1359	1203.7	2.16536	43.161
NR_046245	520	365.001	0	0
NR_105013	300	146.058	0	0
NR_028348	655	499.924	0	0
NR_028349	652	496.926	0	0
NR_027145	3219	3063.7	0.0907558	4.60432
NR_026950	2371	2215.7	6.53078	239.618
NR_027060	2006	1850.7	0.0328815	1.0077
NR_038967	2911	2755.7	8.44651	385.437
NR_027071	496	341.031	0	0
NR_027090	1600	1444.7	0	0
NR_027129	1139	983.695	2.999	48.852
NR_109916	1153	997.695	0	0
NR_027314	2114	1958.7	0	0
NR_109917	923	767.813	0	0
NR_120325	759	603.875	0	0
NR_120335	672	516.92	0.667184	5.71102
NR_120339	1949	1793.7	0.481281	14.2953
NR_120346	2139	1983.7	0.0413798	1.35928
NR_120353	542	386.987	0	0
NR_120362	660	504.923	0	0
NR_120367	2568	2412.7	0	0
NR_120378	575	419.98	0.948923	6.59939
NR_120379	1311	1155.7	0.0826793	1.58229
NR_024442	1076	920.695	0.0936449	1.42773
NR_120395	1224	1068.7	0	0
NR_120398	4071	3915.7	0.0308444	2
NR_120420	780	624.867	16.0426	166
NR_104616	459	304.066	0	0
NR_109909	1013	857.695	7.80602	110.868
NR_120423	1921	1765.7	0.492827	14.4097
NR_026897	2353	2197.7	0	0
NR_104658	821	665.859	0	0
NR_104659	579	423.979	0.438729	3.08024
NR_104673	476	321.051	0	0
NR_105024	475	320.052	0	0
NR_108030	610	454.957	0	0
NR_120434	1554	1398.7	0	0
NR_027084	3798	3642.7	0	0
NR_120444	1032	876.695	0	0
NR_046768	589	433.975	0	0
NR_120504	2258	2102.7	0.143598	5
NR_120517	587	431.976	1.25817	9
NR_120523	512	357.008	0	0
NR_109911	1802	1646.7	0	0
NR_120551	1770	1614.7	0.332936	8.90219
NR_120552	1755	1599.7	0	0
NR_120554	477	322.05	0	0
NR_120555	437	282.09	0	0
NR_120568	501	346.026	0	0
NR_120569	422	267.112	0	0
NR_120624	1014	858.695	0	0
NR_120625	509	354.014	0	0
NR_120634	3470	3314.7	1.08105	59.3382
NR_120635	2270	2114.7	0	0
NR_110056	498	343.028	0.176046	1
NR_120660	4865	4709.7	0.748774	58.3968
NR_120662	940	784.803	0.692598	9.00092
NR_120669	674	518.918	0	0
NR_120670	2667	2511.7	0	0
NR_121185	950	794.8	0	0
NR_121186	793	637.864	0.0946731	1
NR_121187	585	429.977	0	0
NR_121565	3645	3489.7	2.42452	140.106
NR_036573	3154	2998.7	3.99472	198.364
NR_033930	2229	2073.7	0	0
NR_121602	4837	4681.7	0	0
NR_121606	440	285.087	0	0
NR_110214	1233	1077.7	0	0
NR_028335	576	420.979	0	0
NR_121624	576	420.979	0	0
NR_121626	449	294.077	0	0
NR_028340	734	578.889	0	0
NR_121651	571	415.981	0	0
NR_121657	703	547.904	0.551088	5
NR_121660	902	746.823	0	0
NR_121667	643	487.933	1.23764	10
NR_121668	834	678.857	0	0
NR_121677	1576	1420.7	0.218907	5.14997
NR_122043	2031	1875.7	0.160977	5
NR_026874	1506	1350.7	0	0
NR_122045	1446	1290.7	0.0467877	1
NR_122122	1327	1171.7	0	0
NR_122123	1107	951.695	0	0
NR_110225	1424	1268.7	0	0
NR_110272	1167	1011.7	0	0
NR_110479	4566	4410.7	0.721936	52.7292
NR_027033	4717	4561.7	0	0
NR_110497	704	548.903	0	0
NR_110504	2082	1926.7	0	0
NR_110514	1405	1249.7	2.89629	59.9365
NR_109770	1196	1040.7	2.51721	43.3798
NR_110278	1091	935.695	0	0
NR_125344	3226	3070.7	0.0983305	5
NR_038846	2181	2025.7	0	0
NR_033389	1929	1773.7	0.136928	4.02175
NR_125362	2096	1940.7	0.28735	9.23449
NR_125374	2148	1992.7	0.191291	6.31218
NR_125387	727	571.893	0	0
NR_125395	796	640.864	0.442774	4.69887
NR_110283	601	445.961	0.270825	2
NR_125426	621	465.949	0.129603	1
NR_125429	2309	2153.7	0.207773	7.40999
NR_125430	451	296.073	0	0
NR_125432	445	290.081	0	0
NR_125431	715	559.897	0.726549	6.73625
NR_125758	905	749.82	0	0
NR_125821	2086	1930.7	0.749052	23.9481
NR_125826	579	423.979	0	0
NR_125838	3811	3655.7	0	0
NR_125839	502	347.024	0	0
NR_125842	3168	3012.7	0	0
NR_125843	1011	855.695	1.83873	26.0545
NR_125847	545	389.986	0	0
NR_125851	1058	902.695	0.134605	2.01209
NR_125852	1201	1045.7	0	0
NR_125853	399	244.159	0	0
NR_125858	762	606.874	0.199015	2
NR_125859	847	691.854	0	0
NR_125864	2246	2090.7	0.402893	13.9484
NR_125867	525	369.998	0	0
NR_125874	804	648.861	0	0
NR_125878	544	388.986	0	0
NR_125879	1666	1510.7	0.19987	5
NR_125881	597	441.966	0	0
NR_125882	2081	1925.7	0.627307	20.0038
NR_125893	669	513.921	0	0
NR_125892	2386	2230.7	0	0
NR_125900	1725	1569.7	0	0
NR_125905	3353	3197.7	0	0
NR_027107	5306	5150.7	0	0
NR_033998	954	798.798	0	0
NR_125923	498	343.028	0.176046	1
NR_046668	443	288.083	0.628866	3
NR_125943	657	501.923	0	0
NR_125947	1390	1234.7	0.440254	9.00136
NR_125953	677	521.917	1.43775	12.4259
NR_034091	1562	1406.7	0.0858588	2
NR_125958	649	493.928	0.122318	1.00046
NR_046323	1998	1842.7	0	0
NR_034099	1058	902.695	0.267685	4.00138
NR_105040	497	342.029	0	0
NR_125965	1902	1746.7	0	0
NR_125975	1863	1707.7	0	0
NR_125976	1485	1329.7	0.57791	12.725
NR_125979	641	485.934	0.129448	1.04164
NR_125982	563	407.984	0	0
NR_125984	415	260.126	0	0
NR_125987	359	204.306	0	0
NR_125993	332	177.498	0	0
NR_126003	435	280.092	0	0
NR_126004	2749	2593.7	0.283357	12.1702
NR_126007	571	415.981	0	0
NR_126022	990	834.786	2.21391	30.6041
NR_126023	946	790.802	1.71982	22.5214
NR_126025	4650	4494.7	0	0
NR_126047	2259	2103.7	1.20741	42.0611
NR_126050	522	366.999	1.42342	8.65057
NR_126054	574	418.98	0	0
NR_126062	2573	2417.7	3.07593	123.147
NR_038862	2162	2006.7	0.834577	27.7327
NR_026578	578	422.979	1.25296	8.7761
NR_126345	657	501.923	0	0
NR_126346	781	625.867	0.289464	3
NR_126348	571	415.981	0.145172	1
NR_126349	448	293.079	0	0
NR_126352	500	345.027	0	0
NR_126353	535	379.991	0	0
NR_126358	417	262.122	0.230383	1
NR_126361	425	270.105	0	0
NR_126363	574	418.98	0	0
NR_126369	610	454.957	0	0
NR_126370	540	384.988	0	0
NR_126374	504	349.021	0	0
NR_126375	534	378.992	0.15934	1
NR_036551	2305	2149.7	0.622547	22.1612
NR_126380	431	276.097	0	0
NR_126382	579	423.979	0	0
NR_126383	631	475.941	0	0
NR_126385	391	236.181	0.255688	1
NR_126397	536	380.991	0	0
NR_126401	518	363.002	0	0
NR_126410	507	352.017	0	0
NR_027093	2559	2403.7	0	0
NR_126411	2585	2429.7	1.59411	64.1379
NR_126413	450	295.075	0	0
NR_126412	570	414.981	0	0
NR_126422	545	389.986	0	0
NR_126424	455	300.07	0	0
NR_105044	705	549.903	0	0
NR_109774	1460	1304.7	0	0
NR_024236	4492	4336.7	0	0
NR_036475	895	739.828	0.77433	9.48642
NR_126435	4672	4516.7	13.0691	977.485
NR_126447	562	406.984	0.651357	4.38976
NR_126518	888	732.831	0	0
NR_126519	797	641.864	0	0
NR_003142	345	190.389	52.3545	165.059
NR_126561	1796	1640.7	0	0
NR_038976	1995	1839.7	0	0
NR_029410	1764	1608.7	3.69337	98.3879
NR_109985	1702	1546.7	0.104116	2.66667
NR_109777	861	705.844	0	0
NR_103732	593	437.972	6.49242	47.0867
NR_103733	804	648.861	0	0
NR_038378	1978	1822.7	0.728893	22
NR_036494	4307	4151.7	0.0802408	5.51653
NR_027128	1850	1694.7	3.54896	99.595
NR_037871	777	621.868	9.23386	95.0882
NR_029405	3799	3643.7	2.11916	127.865
NR_104662	550	394.986	3.45244	22.5815
NR_028339	3352	3196.7	0	0
NR_104668	1662	1506.7	0	0
NR_037808	1019	863.695	0	0
NR_104157	517	362.003	0	0
NR_103825	4777	4621.7	0	0
NR_038839	1690	1534.7	0	0
NR_029406	2256	2100.7	3.67994	128.012
NR_038891	1416	1260.7	0	0
NR_033738	7771	7615.7	0.770593	97.1806
NR_109945	385	230.2	0	0
NR_002193	2042	1886.7	0	0
NR_015382	2364	2208.7	6.78937	248.319
NR_003570	3743	3587.7	0.0342595	2.03536
NR_130774	719	563.896	0	0
NR_130779	1557	1401.7	0	0
NR_046845	391	236.181	0	0
NR_047022	972	816.791	0	0
NR_130921	2014	1858.7	0	0
NR_130922	1996	1840.7	0	0
NR_130923	1975	1819.7	0	0
NR_130924	2325	2169.7	0.195108	7.01001
NR_130925	2028	1872.7	0.0641711	1.98999
NR_130930	1845	1689.7	0.107218	3
NR_130933	1802	1646.7	0	0
NR_103745	888	732.831	0.607709	7.3747
NR_130967	3366	3210.7	0	0
NR_038975	617	461.953	0.392174	3
NR_040013	1058	902.695	0.602083	9
NR_040084	1221	1065.7	0	0
NR_026933	2121	1965.7	0	0
NR_104345	1861	1705.7	0.2404	6.79019
NR_126480	1201	1045.7	0	0
NR_110543	1682	1526.7	2.02588	51.2166
NR_120366	993	837.785	0.144163	2
NR_108022	1334	1178.7	0.0512334	1
NR_102743	1161	1005.7	0	0
NR_126481	1021	865.695	0	0
NR_126330	1728	1572.7	0.42238	11
NR_130773	816	660.859	0	0
NR_110418	830	674.858	0	0
NR_040583	2138	1982.7	5.73562	188.313
NR_110597	882	726.832	0.913931	11
NR_120506	1369	1213.7	0	0
NR_121673	1366	1210.7	1.01543	20.3577
NR_126355	869	713.842	0.25379	3
NR_104133	1036	880.695	8.18465	119.363
NR_110547	752	596.877	0	0
NR_110822	1368	1212.7	0	0
NR_121669	597	441.966	0.136636	1
NR_125739	2973	2817.7	1.30319	60.8059
NR_126482	2066	1910.7	0.0633357	2.00394
NR_047003	519	364.002	0	0
NR_103765	1019	863.695	0	0
NR_120309	767	611.872	0.395178	4.00404
NR_120590	974	818.791	0	0
NR_125774	737	581.887	0	0
NR_125425	682	526.915	0	0
NR_120534	1203	1047.7	1.72421	29.9138
NR_120609	2884	2728.7	0.156154	7.0559
NR_110259	1147	991.695	0	0
NR_103707	2553	2397.7	0.0251861	1
NR_121672	3031	2875.7	0	0
NR_126365	1234	1078.7	0	0
NR_125803	843	687.854	5.53094	63
NR_120337	986	830.787	0	0
NR_126356	648	492.929	0	0
NR_120602	434	279.093	0	0
NR_126376	950	794.8	0	0
NR_126406	685	529.913	0	0
NR_120607	1321	1165.7	0	0
NR_126420	754	598.875	0.707065	7.01198
NR_125783	1040	884.695	0	0
NR_125776	1008	852.695	0	0
NR_046669	551	395.985	0.828462	5.43247
NR_126448	2564	2408.7	0	0
NR_126557	279	125.778	0	0
NR_125777	1183	1027.7	0.117534	2.00019
NR_125740	1073	917.695	1.12204	17.051
NR_126403	772	616.87	0.746511	7.62562
NR_046876	421	266.114	0	0
NR_126407	548	392.986	0	0
NR_117096	1615	1459.7	0	0
NR_046556	554	398.985	0	0
NR_126470	549	393.986	0	0
NR_122109	3014	2858.7	0	0
NR_046606	430	275.099	0	0
NR_126449	2390	2234.7	0	0
NR_126384	654	498.924	0	0
NR_126028	519	364.002	0	0
NR_126359	832	676.858	1.73547	19.4518
NR_126418	892	736.83	11.9704	146.056
NR_125792	494	339.034	0.178628	1.00285
NR_126400	722	566.896	0	0
NR_125857	673	517.919	0	0
NR_130719	1163	1007.7	0	0
NR_110731	1817	1661.7	0.145366	4
NR_125752	1047	891.695	0	0
NR_104082	164	31.924	0	0
NR_003260	3831	3675.7	0.868401	52.8573
NR_033787	4467	4311.7	0.372406	26.5895
NR_024595	3567	3411.7	0.267299	15.1012
NR_125415	743	587.884	14.7688	143.774
NR_121620	1663	1507.7	0	0
NR_125388	3261	3105.7	0	0
NR_125386	4132	3976.7	0.39794	26.205
NR_121621	528	372.995	0	0
NR_031615	112	11.1618	0	0
NR_031643	98	21.8059	0	0
NR_031645	105	10.8858	0	0
NR_030315	97	22.8306	0	0
NR_031614	88	20.92	0	0
NR_030625	75	17.1108	0	0
NR_030306	97	22.8306	0	0
NR_030286	96	22.8446	0	0
NM_025031	679	523.916	0	0
NM_001256871	1593	1437.7	0	0
NM_001256873	1593	1437.7	0	0
NM_152460	2525	2369.7	0	0
NR_033149	9064	8908.7	0.156528	23.0915
NR_037892	958	802.798	0.552645	7.34679
NR_110880	702	546.904	0.444217	4.02301
NR_121581	960	804.797	0	0
NM_001294306	1885	1729.7	0.425367	12.1837
NR_039634	80	18.5986	0	0
NR_030220	90	21.4066	0	0
NR_001554	795	639.864	0	0
NR_030354	97	22.8306	0	0
NR_024121	561	405.984	0.297493	2
NR_026834	2241	2085.7	0	0
NR_030193	87	20.651	0	0
NR_030203	87	20.651	0	0
NR_120600	1994	1838.7	0	0
NR_030157	100	16.5629	0	0
NR_030380	97	22.8306	0	0
NR_030630	77	17.6369	0	0
NR_039815	88	20.92	0	0
NR_015450	1749	1593.7	0.0757844	2
NR_002944	1354	1198.7	2.71027	53.798
NR_046649	669	513.921	0	0
NR_024159	2434	2278.7	1.11559	42.0955
NR_039636	74	16.8614	0	0
NR_110947	440	285.087	0	0
NR_046633	433	278.095	0.217625	1.00218
NR_027318	3444	3288.7	0.0367511	2.00142
NR_030216	87	20.651	0	0
NR_024468	3242	3086.7	0	0
NR_030221	90	21.4066	0	0
NR_046766	513	358.006	0	0
NR_046724	1847	1691.7	0.783685	21.9537
NR_122034	1521	1365.7	0.141533	3.20079
NR_030393	96	22.8446	0	0
NR_030162	80	18.5986	0	0
NR_030277	96	22.8446	0	0
NR_030373	97	22.8306	0	0
NR_031650	106	10.7201	208.43	37
NR_030209	88	20.92	0	0
NR_110569	1116	960.695	0.281593	4.47974
NR_031647	70	15.8613	0	0
NR_033874	810	654.86	7.18365	77.9002
NR_046731	732	576.891	0	0
NR_031595	75	17.1108	0	0
NR_036257	79	18.2541	0	0
NR_036173	80	18.5986	0	0
NR_021492	632	476.939	1.63583	12.9195
NR_110536	685	529.913	0.920847	8.08048
NR_030227	100	16.5629	0	0
NR_030155	91	21.6503	0	0
NR_030392	78	17.9306	0	0
NR_030181	98	21.8059	0	0
NR_046721	3218	3062.7	0.109504	5.55368
NR_031682	83	19.52	0	0
NR_029962	91	21.6503	0	0
NR_030371	99	19.3713	0	0
NR_046571	1492	1336.7	0	0
NR_029409	1024	868.695	0.904445	13.0105
NR_015447	2261	2105.7	3.98634	139
NR_102711	844	688.854	2.0163	23
NR_027433	2129	1973.7	0	0
NR_030388	96	22.8446	0	0
NR_039615	78	17.9306	0	0
NR_024009	1532	1376.7	0.265796	6.05943
NR_030212	90	21.4066	0	0
NR_030266	80	18.5986	0	0
NR_024385	1562	1406.7	0	0
NR_024620	1262	1106.7	0.273711	5.01608
NR_047031	701	545.904	0.110621	1
NR_036504	1414	1258.7	6.11469	127.45
NR_046564	802	646.862	0.373425	4
NR_125754	443	288.083	0.209622	1
NR_110948	263	110.66	0	0
NR_031723	48	9.77028	0	0
NR_030222	87	20.651	0	0
NR_126362	563	407.984	0.444052	3
NR_036539	1161	1005.7	3.00233	50
NR_002211	2872	2716.7	3.01977	135.85
NR_110949	200	56.4668	0	0
NR_030631	83	19.52	0	0
NR_030207	85	20.1324	0	0
NR_120599	2104	1948.7	0	0
NR_125757	429	274.1	0	0
NR_030186	87	20.651	0	0
NR_121586	1109	953.695	1.26783	20.0223
NR_103768	620	464.95	6.04386	46.5334
NM_001309242	9576	9420.7	59.3117	9252.7
NR_126055	5995	5839.7	0	0
NR_110312	3891	3735.7	0	0
NR_132103	3100	2944.7	4.21841	205.7
NR_132104	2627	2471.7	1.19707	48.9958
NR_132119	2947	2791.7	6.14833	284.23
NR_130761	3503	3347.7	0.332327	18.4228
NR_103522	2287	2131.7	0	0
NR_109775	455	300.07	1.00624	5
NR_103996	2086	1930.7	0	0
NR_103995	1892	1736.7	1.58801	45.669
NR_028058	2332	2176.7	6.40352	230.814
NR_003614	639	483.935	2.13176	17.0832
NR_002217	1738	1582.7	5.68125	148.897
NR_027775	1330	1174.7	7.22863	140.613
NR_130940	668	512.921	17.728	150.576
NR_027777	1103	947.695	1.82726	28.6757
NR_073465	4054	3898.7	1.61107	104.011
NR_036103	80	18.5986	0	0
NR_037503	110	10.9969	0	0
NR_039718	89	21.1749	0	0
NR_049858	62	13.4954	0	0
NR_024577	2386	2230.7	0.572634	21.1525
NR_037566	2334	2178.7	1.70733	61.5968
NR_024494	1428	1272.7	2.39744	50.5262
NR_132360	1176	1020.7	0.766233	12.951
NM_001291380	2163	2007.7	0	0
NR_104195	732	576.891	0	0
NR_002557	1479	1323.7	2.19621	48.14
NR_002556	1479	1323.7	0	0
NR_033906	1278	1122.7	0.215185	4.00054
NR_015375	928	772.809	0.0781417	1
NR_049850	59	12.6806	0	0
NR_111945	2214	2058.7	0	0
NR_040106	746	590.881	0	0
