Name	Length	EffectiveLength	TPM	NumReads
NR_003676	2661	2489.48	0.0690832	1.61757
NR_026542	1469	1297.48	0	0
NR_026547	1045	873.476	0	0
NR_026548	971	799.618	0	0
NR_111954	1448	1276.48	0.870836	10.4552
NR_111955	1115	943.476	0.670468	5.94965
NR_111956	1204	1032.48	0.185191	1.79839
NR_111957	1414	1242.48	4.00459	46.7982
NR_111958	1359	1187.48	1.87481	20.9394
NR_046245	520	349.095	0	0
NR_105013	300	133.999	0	0
NR_028348	655	483.902	0	0
NR_028349	652	480.906	0	0
NR_027145	3219	3047.48	0	0
NR_026950	2371	2199.48	3.99646	82.6758
NR_027060	2006	1834.48	0	0
NR_038967	2911	2739.48	6.49846	167.441
NR_027071	496	325.172	0.326967	1
NR_027090	1600	1428.48	0	0
NR_027129	1139	967.476	2.06908	18.8279
NR_109916	1153	981.476	0	0
NR_027314	2114	1942.48	0	0
NR_109917	923	751.644	0	0
NR_120325	759	587.794	0	0
NR_120335	672	500.886	0.821494	3.87014
NR_120339	1949	1777.48	0.562181	9.3986
NR_120346	2139	1967.48	0	0
NR_120353	542	371.049	0	0
NR_120362	660	488.898	0	0
NR_120367	2568	2396.48	0	0
NR_120378	575	404.003	1.27531	4.84599
NR_120379	1311	1139.48	0	0
NR_024442	1076	904.476	0	0
NR_120395	1224	1052.48	0	0
NR_120398	4071	3899.48	0.0272653	1
NR_120420	780	608.784	6.81111	39
NR_104616	459	288.353	0	0
NR_109909	1013	841.476	6.05483	47.9211
NR_120423	1921	1749.48	0.39732	6.5378
NR_026897	2353	2181.48	0	0
NR_104658	821	649.759	0	0
NR_104659	579	407.998	0	0
NR_104673	476	305.265	0	0
NR_105024	475	304.27	0.349428	1
NR_108030	610	438.956	0	0
NR_120434	1554	1382.48	0	0
NR_027084	3798	3626.48	0	0
NR_120444	1032	860.476	0	0
NR_046768	589	417.986	0	0
NR_120504	2258	2086.48	0.101914	2
NR_120517	587	415.989	0.51117	2
NR_120523	512	341.12	0	0
NR_109911	1802	1630.48	0	0
NR_120551	1770	1598.48	0	0
NR_120552	1755	1583.48	0	0
NR_120554	477	306.26	0	0
NR_120555	437	266.519	0	0
NR_120568	501	330.156	0	0
NR_120569	422	251.67	0	0
NR_120624	1014	842.476	0	0
NR_120625	509	338.131	0	0
NR_120634	3470	3298.48	0.713577	22.1379
NR_120635	2270	2098.48	0	0
NR_110056	498	327.165	0.64995	2
NR_120660	4865	4693.48	0.0453344	2.00127
NR_120662	940	768.632	0.691621	5
NR_120669	674	502.885	0	0
NR_120670	2667	2495.48	0	0
NR_121185	950	778.629	0	0
NR_121186	793	621.777	0.748786	4.379
NR_121187	585	413.991	0	0
NR_121565	3645	3473.48	0.581546	18.999
NR_036573	3154	2982.48	3.29023	92.2968
NR_033930	2229	2057.48	0	0
NR_121602	4837	4665.48	0.159521	7
NR_121606	440	269.49	0.78905	2
NR_110214	1233	1061.48	0	0
NR_028335	576	405.002	0.262519	1
NR_121624	576	405.002	0	0
NR_121626	449	278.419	0	0
NR_028340	734	562.823	0	0
NR_121651	571	400.01	0	0
NR_121657	703	531.852	0.399812	2
NR_121660	902	730.668	0	0
NR_121667	643	471.917	6.98415	31
NR_121668	834	662.75	0	0
NR_121677	1576	1404.48	0	0
NR_122043	2031	1859.48	0	0
NR_026874	1506	1334.48	0	0
NR_122045	1446	1274.48	0.0834229	1
NR_122122	1327	1155.48	0	0
NR_122123	1107	935.476	0	0
NR_110225	1424	1252.48	1.21008	14.2549
NR_110272	1167	995.476	0	0
NR_110479	4566	4394.48	0	0
NR_027033	4717	4545.48	0.363992	15.5616
NR_110497	704	532.851	0	0
NR_110504	2082	1910.48	0	0
NR_110514	1405	1233.48	0.880319	10.213
NR_109770	1196	1024.48	0.312309	3.00933
NR_110278	1091	919.476	0	0
NR_125344	3226	3054.48	0	0
NR_038846	2181	2009.48	0	0
NR_033389	1929	1757.48	0	0
NR_125362	2096	1924.48	0.346867	6.27855
NR_125374	2148	1976.48	0.327729	6.09241
NR_125387	727	555.83	0	0
NR_125395	796	624.776	0	0
NR_110283	601	429.969	0.247275	1
NR_125426	621	449.941	0.473524	2.00392
NR_125429	2309	2137.48	0.322672	6.48703
NR_125430	451	280.404	0.379325	1.00041
NR_125432	445	274.447	0	0
NR_125431	715	543.839	0	0
NR_125758	905	733.664	0	0
NR_125821	2086	1914.48	1.23013	22.1505
NR_125826	579	407.998	0	0
NR_125838	3811	3639.48	0.0296547	1.01511
NR_125839	502	331.153	0	0
NR_125842	3168	2996.48	0	0
NR_125843	1011	839.476	1.26977	10.0257
NR_125847	545	374.045	0	0
NR_125851	1058	886.476	0	0
NR_125852	1201	1029.48	0	0
NR_125853	399	228.987	0	0
NR_125858	762	590.792	0.359925	2
NR_125859	847	675.737	0	0
NR_125864	2246	2074.48	0	0
NR_125867	525	354.082	0	0
NR_125874	804	632.772	0.168023	1
NR_125878	544	373.046	0	0
NR_125879	1666	1494.48	0.287595	4.04253
NR_125881	597	425.976	0	0
NR_125882	2081	1909.48	0.111361	2
NR_125893	669	497.89	0	0
NR_125892	2386	2214.48	0	0
NR_125900	1725	1553.48	0	0
NR_125905	3353	3181.48	0	0
NR_027107	5306	5134.48	0	0
NR_033998	954	782.628	1.90191	14
NR_125923	498	327.165	0	0
NR_046668	443	272.464	0.390219	1
NR_125943	657	485.901	0	0
NR_125947	1390	1218.48	0.52384	6.00342
NR_125953	677	505.882	0	0
NR_034091	1562	1390.48	0.22939	3
NR_125958	649	477.908	0	0
NR_046323	1998	1826.48	0	0
NR_034099	1058	886.476	0	0
NR_105040	497	326.169	0	0
NR_125965	1902	1730.48	0	0
NR_125975	1863	1691.48	0.447409	7.11794
NR_125976	1485	1313.48	0	0
NR_125979	641	469.921	0.231962	1.02524
NR_125982	563	392.019	0	0
NR_125984	415	244.753	0	0
NR_125987	359	189.902	0.559872	1
NR_125993	332	163.963	0	0
NR_126003	435	264.539	0	0
NR_126004	2749	2577.48	0.252978	6.13282
NR_126007	571	400.01	0	0
NR_126022	990	818.613	0.664576	5.1169
NR_126023	946	774.629	2.31152	16.8413
NR_126025	4650	4478.48	0	0
NR_126047	2259	2087.48	0.460586	9.04306
NR_126050	522	351.088	4.6469	15.3448
NR_126054	574	403.004	0	0
NR_126062	2573	2401.48	2.34657	53.0024
NR_038862	2162	1990.48	0.0534817	1.00126
NR_026578	578	406.999	1.8613	7.12513
NR_126345	657	485.901	0	0
NR_126346	781	609.784	0	0
NR_126348	571	400.01	0.531589	2
NR_126349	448	277.426	0	0
NR_126352	500	329.159	0	0
NR_126353	535	364.063	0	0
NR_126358	417	246.728	0	0
NR_126361	425	254.636	0	0
NR_126363	574	403.004	0	0
NR_126369	610	438.956	0	0
NR_126370	540	369.052	0	0
NR_126374	504	333.147	0	0
NR_126375	534	363.065	0	0
NR_036551	2305	2133.48	0.0505089	1.01353
NR_126380	431	260.574	0	0
NR_126382	579	407.998	0	0
NR_126383	631	459.929	0	0
NR_126385	391	221.134	0	0
NR_126397	536	365.061	0	0
NR_126401	518	347.1	0	0
NR_126410	507	336.139	0	0
NR_027093	2559	2387.48	0	0
NR_126411	2585	2413.48	1.50454	34.153
NR_126413	450	279.412	0	0
NR_126412	570	399.011	0	0
NR_126422	545	374.045	0	0
NR_126424	455	284.379	0	0
NR_105044	705	533.849	0	0
NR_109774	1460	1288.48	0	0
NR_024236	4492	4320.48	0	0
NR_036475	895	723.675	0.156507	1.06527
NR_126435	4672	4500.48	9.46238	400.536
NR_126447	562	391.02	0	0
NR_126518	888	716.68	0	0
NR_126519	797	625.776	0	0
NR_003142	345	176.406	88.5352	146.897
NR_126561	1796	1624.48	0	0
NR_038976	1995	1823.48	0	0
NR_029410	1764	1592.48	4.74807	71.117
NR_109985	1702	1530.48	0	0
NR_109777	861	689.715	0	0
NR_103732	593	421.982	2.11899	8.41018
NR_103733	804	632.772	0	0
NR_038378	1978	1806.48	0.659982	11.2137
NR_036494	4307	4135.48	0	0
NR_027128	1850	1678.48	2.55491	40.3342
NR_037871	777	605.785	0	0
NR_029405	3799	3627.48	1.25371	42.7744
NR_104662	550	379.038	0	0
NR_028339	3352	3180.48	0	0
NR_104668	1662	1490.48	0	0
NR_037808	1019	847.476	0	0
NR_104157	517	346.102	0	0
NR_103825	4777	4605.48	0	0
NR_038839	1690	1518.48	0	0
NR_029406	2256	2084.48	0.807938	15.8401
NR_038891	1416	1244.48	0	0
NR_033738	7771	7599.48	0.393711	28.1413
NR_109945	385	215.249	0	0
NR_002193	2042	1870.48	0	0
NR_015382	2364	2192.48	5.19511	107.13
NR_003570	3743	3571.48	0	0
NR_130774	719	547.837	0	0
NR_130779	1557	1385.48	0	0
NR_046845	391	221.134	0	0
NR_047022	972	800.617	0	0
NR_130921	2014	1842.48	0	0
NR_130922	1996	1824.48	0	0
NR_130923	1975	1803.48	0	0
NR_130924	2325	2153.48	0.299837	6.07307
NR_130925	2028	1856.48	0	0
NR_130930	1845	1673.48	0	0
NR_130933	1802	1630.48	0	0
NR_103745	888	716.68	1.04231	7.02597
NR_130967	3366	3194.48	0	0
NR_038975	617	445.947	0	0
NR_040013	1058	886.476	0.359808	3
NR_040084	1221	1049.48	0.41286	4.07529
NR_026933	2121	1949.48	0	0
NR_104345	1861	1689.48	0.0461813	0.73384
NR_126480	1201	1029.48	0	0
NR_110543	1682	1510.48	2.69971	38.3543
NR_120366	993	821.613	0	0
NR_108022	1334	1162.48	0.182921	2
NR_102743	1161	989.476	0	0
NR_126481	1021	849.476	0	0
NR_126330	1728	1556.48	0.204925	3
NR_130773	816	644.762	0	0
NR_110418	830	658.752	0	0
NR_040583	2138	1966.48	6.22437	115.124
NR_110597	882	710.686	1.04722	7
NR_120506	1369	1197.48	0	0
NR_121673	1366	1194.48	0.524787	5.89581
NR_126355	869	697.701	0.304774	2
NR_104133	1036	864.476	0.857931	6.97571
NR_110547	752	580.8	0	0
NR_110822	1368	1196.48	0	0
NR_121669	597	425.976	0	0
NR_125739	2973	2801.48	0.84145	22.1717
NR_126482	2066	1894.48	0	0
NR_047003	519	348.098	0	0
NR_103765	1019	847.476	0	0
NR_120309	767	595.789	0	0
NR_120590	974	802.617	0	0
NR_125774	737	565.818	0	0
NR_125425	682	510.874	0.38003	1.82606
NR_120534	1203	1031.48	2.47586	24.0198
NR_120609	2884	2712.48	0.0391968	1
NR_110259	1147	975.476	0	0
NR_103707	2553	2381.48	0.0446448	1
NR_121672	3031	2859.48	0	0
NR_126365	1234	1062.48	0	0
NR_125803	843	671.743	6.80922	43.0213
NR_120337	986	814.614	0	0
NR_126356	648	476.909	0.222936	1
NR_120602	434	263.549	0	0
NR_126376	950	778.629	0	0
NR_126406	685	513.872	0	0
NR_120607	1321	1149.48	0	0
NR_126420	754	582.798	0	0
NR_125783	1040	868.476	0	0
NR_125776	1008	836.476	0	0
NR_046669	551	380.037	0	0
NR_126448	2564	2392.48	0	0
NR_126557	279	115.027	0	0
NR_125777	1183	1011.48	0	0
NR_125740	1073	901.476	0.235881	2
NR_126403	772	600.787	0	0
NR_046876	421	250.682	0	0
NR_126407	548	377.041	0	0
NR_117096	1615	1443.48	0	0
NR_046556	554	383.032	0	0
NR_126470	549	378.039	0	0
NR_122109	3014	2842.48	0	0
NR_046606	430	259.584	0	0
NR_126449	2390	2218.48	0.380168	7.93255
NR_126384	654	482.903	0	0
NR_126028	519	348.098	0	0
NR_126359	832	660.751	0	0
NR_126418	892	720.677	8.41276	57.0245
NR_125792	494	323.182	0	0
NR_126400	722	550.836	0.193017	1
NR_125857	673	501.886	0	0
NR_130719	1163	991.476	0	0
NR_110731	1817	1645.48	0.323069	5
NR_125752	1047	875.476	0	0
NR_104082	164	30.4888	0	0
NR_003260	3831	3659.48	0.353343	12.1618
NR_033787	4467	4295.48	0.106457	4.30101
NR_024595	3567	3395.48	0.126158	4.029
NR_125415	743	571.809	7.75003	41.6809
NR_121620	1663	1491.48	0.0712854	1
NR_125388	3261	3089.48	0	0
NR_125386	4132	3960.48	0.162585	6.05634
NR_121621	528	357.076	0	0
NR_031615	112	15.3913	0	0
NR_031643	98	21.3591	0	0
NR_031645	105	16.3538	0	0
NR_030315	97	21.4909	0	0
NR_031614	88	19.3197	0	0
NR_030625	75	15.8008	0	0
NR_030306	97	21.4909	0	0
NR_030286	96	21.3329	0	0
NM_025031	679	507.878	0	0
NM_001256871	1593	1421.48	0	0
NM_001256873	1593	1421.48	0	0
NM_152460	2525	2353.48	0.0903793	2.00061
NR_033149	9064	8892.48	0	0
NR_037892	958	786.626	0	0
NR_110880	702	530.853	1.00141	5
NR_121581	960	788.625	0.134818	1
NM_001294306	1885	1713.48	0.186894	3.01201
NR_039634	80	17.1717	0	0
NR_030220	90	19.881	0	0
NR_001554	795	623.777	0	0
NR_030354	97	21.4909	0	0
NR_024121	561	390.021	0.272602	1
NR_026834	2241	2069.48	0	0
NR_030193	87	19.0779	0	0
NR_030203	87	19.0779	0	0
NR_120600	1994	1822.48	0	0
NR_030157	100	19.7442	0	0
NR_030380	97	21.4909	0	0
NR_030630	77	16.3677	0	0
NR_039815	88	19.3197	0	0
NR_015450	1749	1577.48	0	0
NR_002944	1354	1182.48	2.43242	27.0529
NR_046649	669	497.89	0	0
NR_024159	2434	2262.48	0.424341	9.02987
NR_039636	74	15.5154	0	0
NR_110947	440	269.49	0	0
NR_046633	433	262.558	0	0
NR_027318	3444	3272.48	0	0
NR_030216	87	19.0779	0	0
NR_024468	3242	3070.48	0	0
NR_030221	90	19.881	0	0
NR_046766	513	342.117	0	0
NR_046724	1847	1675.48	0.263099	4.14611
NR_122034	1521	1349.48	0.241046	3.05948
NR_030393	96	21.3329	0	0
NR_030162	80	17.1717	0	0
NR_030277	96	21.3329	0	0
NR_030373	97	21.4909	0	0
NR_031650	106	16.0836	0	0
NR_030209	88	19.3197	0	0
NR_110569	1116	944.476	0.689836	6.12801
NR_031647	70	14.5589	0	0
NR_033874	810	638.769	7.9894	48
NR_046731	732	560.825	0	0
NR_031595	75	15.8008	0	0
NR_036257	79	16.8936	0	0
NR_036173	80	17.1717	0	0
NR_021492	632	460.928	1.74128	7.54892
NR_110536	685	513.872	0.50713	2.45108
NR_030227	100	19.7442	0	0
NR_030155	91	20.1513	0	0
NR_030392	78	16.6285	0	0
NR_030181	98	21.3591	0	0
NR_046721	3218	3046.48	0.040523	1.16113
NR_031682	83	18.0361	0	0
NR_029962	91	20.1513	0	0
NR_030371	99	20.7311	0	0
NR_046571	1492	1320.48	0.0805168	1
NR_029409	1024	852.476	1.62164	13.0023
NR_015447	2261	2089.48	1.74057	34.2068
NR_102711	844	672.742	2.21257	14
NR_027433	2129	1957.48	0	0
NR_030388	96	21.3329	0	0
NR_039615	78	16.6285	0	0
NR_024009	1532	1360.48	0.156299	2
NR_030212	90	19.881	0	0
NR_030266	80	17.1717	0	0
NR_024385	1562	1390.48	0	0
NR_024620	1262	1090.48	0	0
NR_047031	701	529.854	1.03065	5.13629
NR_036504	1414	1242.48	3.86198	45.1317
NR_046564	802	630.773	0	0
NR_125754	443	272.464	0	0
NR_110948	263	101.053	0	0
NR_031723	48	9.40899	0	0
NR_030222	87	19.0779	0	0
NR_126362	563	392.019	0.271213	1
NR_036539	1161	989.476	0.967062	9
NR_002211	2872	2700.48	1.05715	26.8509
NR_110949	200	52.1643	0	0
NR_030631	83	18.0361	0	0
NR_030207	85	18.5779	0	0
NR_120599	2104	1932.48	0	0
NR_125757	429	258.594	0	0
NR_030186	87	19.0779	0	0
NR_121586	1109	937.476	0.341217	3.00866
NR_103768	620	448.942	4.42849	18.6995
NM_001309242	9576	9404.48	21.7904	1927.45
NR_126055	5995	5823.48	0	0
NR_110312	3891	3719.48	0	0
NR_132103	3100	2928.48	3.75742	103.494
NR_132104	2627	2455.48	1.33841	30.9107
NR_132119	2947	2775.48	3.38693	88.4151
NR_130761	3503	3331.48	0.0367154	1.15045
NR_103522	2287	2115.48	0.149534	2.9753
NR_109775	455	284.379	0	0
NR_103996	2086	1914.48	0	0
NR_103995	1892	1720.48	0	0
NR_028058	2332	2160.48	4.024	81.7693
NR_003614	639	467.924	0.709668	3.1233
NR_002217	1738	1566.48	4.82987	71.1611
NR_027775	1330	1158.48	3.76446	41.0179
NR_130940	668	496.891	13.8273	64.6224
NR_027777	1103	931.476	1.13243	9.92121
NR_073465	4054	3882.48	0.420881	15.3692
NR_036103	80	17.1717	0	0
NR_037503	110	15.5874	0	0
NR_039718	89	19.5904	0	0
NR_049858	62	12.6455	0	0
NR_024577	2386	2214.48	0.196606	4.09497
NR_037566	2334	2162.48	1.3095	26.6342
NR_024494	1428	1256.48	0.868461	10.2633
NR_132360	1176	1004.48	0.222234	2.09958
NM_001291380	2163	1991.48	0	0
NR_104195	732	560.825	0	0
NR_002557	1479	1307.48	4.76685	58.6203
NR_002556	1479	1307.48	0	0
NR_033906	1278	1106.48	0	0
NR_015375	928	756.641	0.281129	2.00068
NR_049850	59	11.8736	0	0
NR_111945	2214	2042.48	0	0
NR_040106	746	574.806	0	0
NR_111947	2214	2042.48	0	0
NR_132339	2460	2288.48	0	0
NR_003365	1078	906.476	0.989855	8.43939
NR_003667	820	648.759	3.07303	18.7514
NR_126445	1214	1042.48	0	0
NR_126446	1293	1121.48	0	0
NR_132757	147	22.566	0	0
NR_132755	181	40.047	0	0
NR_132752	114	15.228	0	0
NR_132762	148	22.9824	0	0
NR_132770	171	34.2207	0	0
NR_132771	177	37.6484	0	0
NR_132772	175	36.4963	0	0
NR_132768	139	19.6234	0	0
