Name	Length	EffectiveLength	TPM	NumReads
NR_110216	1196	976.536	0	0
NR_046116	2787	2567.54	0	0
NR_037585	730	511.28	0	0
NR_024102	609	390.967	0	0
NR_037586	724	505.299	0	0
NR_024453	1594	1374.54	2.46985	58.5424
NR_105056	1024	804.536	0	0
NR_036526	3218	2998.54	3.58702	185.475
NR_108080	1186	966.536	0.539984	9
NR_036528	6930	6710.54	0	0
NR_036529	5797	5577.54	0.37695	36.2552
NR_110185	588	370.184	0	0
NR_047662	3982	3762.54	8.13	527.491
NR_033841	2274	2054.54	43.2578	1532.57
NR_104132	629	410.789	0	0
NR_110730	1115	895.536	45.1306	696.943
NR_110744	2151	1931.54	0	0
NR_110803	694	475.42	9.40628	77.1149
NR_026847	2034	1814.54	0	0
NR_102752	1548	1328.54	18.7837	430.325
NR_110809	6113	5893.54	0.430431	43.7444
NR_033852	2737	2517.54	0.537043	23.3146
NR_002821	494	278.182	18.973	91.0142
NR_038917	1436	1216.54	0	0
NR_110877	582	364.253	0	0
NR_024264	2987	2767.54	0	0
NR_024279	2732	2512.54	8.96793	388.551
NR_024280	2194	1974.54	0.0293692	1
NR_103772	1076	856.536	3.21615	47.5035
NR_040029	2582	2362.54	0	0
NR_024374	3514	3294.54	5.66754	321.983
NR_026682	1594	1374.54	3.87867	91.9353
NR_026943	7181	6961.54	5.23135	628.004
NR_103852	685	466.458	0.798163	6.42018
NR_024452	1210	990.536	0.175634	3
NR_110930	1349	1129.54	1.34277	26.1544
NR_110931	1817	1597.54	0.0692891	1.90879
NR_110932	1816	1596.54	0.148604	4.09121
NR_015445	1002	782.536	9.23309	124.593
NR_024476	1714	1494.54	13.6707	352.324
NR_110939	1454	1234.54	0	0
NR_110943	545	327.837	0	0
NR_040034	2809	2589.54	0	0
NR_111907	4834	4614.54	4.05348	322.552
NR_111911	3780	3560.54	0	0
NR_024563	3895	3675.54	0	0
NR_024569	5001	4781.54	9.20997	759.397
NR_037597	3330	3110.54	0.546072	29.2906
NR_024623	1203	983.536	5.32253	90.2717
NR_003676	2661	2441.54	0.170587	7.18214
NR_026542	1469	1249.54	0	0
NR_026547	1045	825.536	0.210738	3
NR_026548	971	751.914	0	0
NR_111954	1448	1228.54	9.91074	209.96
NR_111955	1115	895.536	5.68843	87.8454
NR_111956	1204	984.536	1.86345	31.6368
NR_111957	1414	1194.54	14.2878	294.312
NR_111958	1359	1139.54	7.69818	151.272
NR_046245	520	303.416	0	0
NR_105013	300	103.392	0	0
NR_028348	655	436.601	0	0
NR_028349	652	433.615	0	0
NR_027145	3219	2999.54	0	0
NR_026950	2371	2151.54	15.6512	580.685
NR_027060	2006	1786.54	0	0
NR_038967	2911	2691.54	15.0225	697.244
NR_027071	496	280.115	0.0963442	0.465378
NR_027090	1600	1380.54	0	0
NR_027129	1139	919.536	7.68601	121.875
NR_109916	1153	933.536	0.310596	5
NR_027314	2114	1894.54	0.175375	5.72948
NR_109917	923	703.957	0	0
NR_120325	759	540.193	0	0
NR_120335	672	453.517	3.01301	23.5634
NR_120339	1949	1729.54	2.56236	76.4209
NR_120346	2139	1919.54	0	0
NR_120353	542	324.906	0	0
NR_120362	660	441.579	0	0
NR_120367	2568	2348.54	0	0
NR_120378	575	357.337	2.13888	13.1798
NR_120379	1311	1091.54	0.392334	7.38478
NR_024442	1076	856.536	11.9416	176.381
NR_120395	1224	1004.54	0	0
NR_120398	4071	3851.54	0	0
NR_120420	780	561.159	39.5634	382.845
NR_104616	459	244.565	0	0
NR_109909	1013	793.536	14.206	194.394
NR_120423	1921	1701.54	3.76126	110.362
NR_026897	2353	2133.54	0	0
NR_104658	821	602.098	0	0
NR_104659	579	361.29	1.55197	9.66906
NR_104673	476	260.829	0	0
NR_105024	475	259.868	0.223154	1
NR_108030	610	391.959	0	0
NR_120434	1554	1334.54	0	0
NR_027084	3798	3578.54	0.0648227	4.00015
NR_120444	1032	812.536	0	0
NR_046768	589	371.174	0	0
NR_120504	2258	2038.54	0.0568942	2
NR_120517	587	369.194	0	0
NR_120523	512	295.62	0	0
NR_109911	1802	1582.54	0	0
NR_120551	1770	1550.54	0	0
NR_120552	1755	1535.54	0	0
NR_120554	477	261.79	0	0
NR_120555	437	223.743	0	0
NR_120568	501	284.942	1.2211	6
NR_120569	422	209.702	0	0
NR_120624	1014	794.536	0	0
NR_120625	509	292.702	0	0
NR_120634	3470	3250.54	14.9501	837.994
NR_120635	2270	2050.54	0	0
NR_110056	498	282.048	3.19581	15.5434
NR_120660	4865	4645.54	1.36939	109.7
NR_120662	940	720.938	4.83201	60.0716
NR_120669	674	455.504	0	0
NR_120670	2667	2447.54	0	0
NR_121185	950	730.925	0	0
NR_121186	793	574.141	0	0
NR_121187	585	367.215	0.789598	5
NR_121565	3645	3425.54	3.9563	233.702
NR_036573	3154	2934.54	9.53816	482.667
NR_033930	2229	2009.54	0	0
NR_121602	4837	4617.54	0	0
NR_121606	440	226.564	0	0
NR_110214	1233	1013.54	0	0
NR_028335	576	358.324	3.29509	20.3604
NR_121624	576	358.324	0	0
NR_121626	449	235.076	0	0
NR_028340	734	515.263	0	0
NR_121651	571	353.39	0	0
NR_121657	703	484.379	0.359164	3
NR_121660	902	682.979	0	0
NR_121667	643	424.678	3.4174	25.0264
NR_121668	834	615.079	0	0
NR_121677	1576	1356.54	3.57545	83.6384
NR_122043	2031	1811.54	0	0
NR_026874	1506	1286.54	0	0
NR_122045	1446	1226.54	0	0
NR_122122	1327	1107.54	0	0
NR_122123	1107	887.536	0	0
NR_110225	1424	1204.54	0.785252	16.3107
NR_110272	1167	947.536	0	0
NR_110479	4566	4346.54	0.636265	47.6897
NR_027033	4717	4497.54	1.94906	151.162
NR_110497	704	485.374	0	0
NR_110504	2082	1862.54	0	0
NR_110514	1405	1185.54	24.6677	504.298
NR_109770	1196	976.536	0.241986	4.07495
NR_110278	1091	871.536	0	0
NR_125344	3226	3006.54	0	0
NR_038846	2181	1961.54	0	0
NR_033389	1929	1709.54	1.1364	33.5005
NR_125362	2096	1876.54	3.51888	113.869
NR_125374	2148	1928.54	3.42775	113.994
NR_125387	727	508.289	0	0
NR_125395	796	577.136	1.19052	11.8483
NR_110283	601	383.043	1.51394	10
NR_125426	621	402.863	0	0
NR_125429	2309	2089.54	1.20185	43.3055
NR_125430	451	236.973	0	0
NR_125432	445	231.291	0	0
NR_125431	715	496.334	0	0
NR_125758	905	685.975	0	0
NR_125821	2086	1866.54	2.04936	65.9625
NR_125826	579	361.29	0	0
NR_125838	3811	3591.54	0	0
NR_125839	502	285.909	0	0
NR_125842	3168	2948.54	0	0
NR_125843	1011	791.536	7.22982	98.6827
NR_125847	545	327.837	0	0
NR_125851	1058	838.536	0	0
NR_125852	1201	981.536	0	0
NR_125853	399	188.487	0	0
NR_125858	762	543.188	0.10676	1
NR_125859	847	628.059	0	0
NR_125864	2246	2026.54	0	0
NR_125867	525	308.284	0	0
NR_125874	804	585.13	0	0
NR_125878	544	326.861	0	0
NR_125879	1666	1446.54	2.7427	68.415
NR_125881	597	379.091	0	0
NR_125882	2081	1861.54	1.02731	32.9775
NR_125893	669	450.534	0	0
NR_125892	2386	2166.54	0.187365	7
NR_125900	1725	1505.54	0	0
NR_125905	3353	3133.54	0	0
NR_027107	5306	5086.54	0	0
NR_033998	954	734.922	0.552348	7
NR_125923	498	282.048	0	0
NR_046668	443	229.398	1.2698	5.02305
NR_125943	657	438.591	0	0
NR_125947	1390	1170.54	1.04082	21.0089
NR_125953	677	458.489	2.06513	16.3275
NR_034091	1562	1342.54	0.302363	7
NR_125958	649	430.634	2.20919	16.4054
NR_046323	1998	1778.54	0	0
NR_034099	1058	838.536	0.207609	3.002
NR_105040	497	281.082	0	0
NR_125965	1902	1682.54	0.782369	22.6997
NR_125975	1863	1643.54	0.394466	11.1797
NR_125976	1485	1265.54	1.98132	43.2386
NR_125979	641	422.695	1.3828	10.0792
NR_125982	563	345.522	0	0
NR_125984	415	203.204	0	0
NR_125987	359	152.636	0.379927	1
NR_125993	332	129.507	0	0
NR_126003	435	221.872	0	0
NR_126004	2749	2529.54	2.65355	115.748
NR_126007	571	353.39	0	0
NR_126022	990	770.904	10.3333	137.366
NR_126023	946	726.928	8.82207	110.587
NR_126025	4650	4430.54	0	0
NR_126047	2259	2039.54	1.38427	48.6851
NR_126050	522	305.36	3.23496	17.0343
NR_126054	574	356.352	0	0
NR_126062	2573	2353.54	13.6664	554.647
NR_038862	2162	1942.54	4.10503	137.508
NR_026578	578	360.302	2.90721	18.0629
NR_126345	657	438.591	11.0635	83.6751
NR_126346	781	562.156	0.412629	4
NR_126348	571	353.39	0	0
NR_126349	448	234.129	0	0
NR_126352	500	283.977	0	0
NR_126353	535	318.048	0	0
NR_126358	417	205.061	0	0
NR_126361	425	212.507	0	0
NR_126363	574	356.352	0	0
NR_126369	610	391.959	0	0
NR_126370	540	322.948	0	0
NR_126374	504	287.851	0	0
NR_126375	534	317.068	6.10973	33.4055
NR_036551	2305	2085.54	5.42821	195.217
NR_126380	431	218.122	0	0
NR_126382	579	361.29	0	0
NR_126383	631	412.771	0	0
NR_126385	391	181.18	1.92043	6
NR_126397	536	319.029	0	0
NR_126401	518	301.471	0	0
NR_126410	507	290.763	0	0
NR_027093	2559	2339.54	0	0
NR_126411	2585	2365.54	6.20226	253.002
NR_126413	450	236.024	0	0
NR_126412	570	352.402	0	0
NR_126422	545	327.837	0	0
NR_126424	455	240.759	0	0
NR_105044	705	486.369	0	0
NR_109774	1460	1240.54	0	0
NR_024236	4492	4272.54	0	0
NR_036475	895	675.986	0.0864009	1.00716
NR_126435	4672	4452.54	110.773	8505.19
NR_126447	562	344.54	21.3076	126.595
NR_126518	888	668.997	0.086787	1.0012
NR_126519	797	578.135	0	0
NR_003142	345	140.489	27.2846	66.1002
NR_126561	1796	1576.54	0	0
NR_038976	1995	1775.54	0.78386	24
NR_029410	1764	1544.54	9.09451	242.226
NR_109985	1702	1482.54	1.41894	36.2754
NR_109777	861	642.042	0	0
NR_103732	593	375.134	6.78869	43.9153
NR_103733	804	585.13	0	0
NR_038378	1978	1758.54	1.39329	42.2508
NR_036494	4307	4087.54	0.217282	15.3154
NR_027128	1850	1630.54	7.50091	210.905
NR_037871	777	558.164	1.31796	12.6855
NR_029405	3799	3579.54	22.349	1379.52
NR_104662	550	332.744	57.7712	331.485
NR_028339	3352	3132.54	0	0
NR_104668	1662	1442.54	0	0
NR_037808	1019	799.536	3.51466	48.4579
NR_104157	517	300.496	0	0
NR_103825	4777	4557.54	0	0
NR_038839	1690	1470.54	0	0
NR_029406	2256	2036.54	6.41859	225.411
NR_038891	1416	1196.54	0	0
NR_033738	7771	7551.54	3.59612	468.287
NR_109945	385	175.739	0	0
NR_002193	2042	1822.54	0	0
NR_015382	2364	2144.54	12.7992	473.326
NR_003570	3743	3523.54	0	0
NR_130774	719	500.315	0	0
NR_130779	1557	1337.54	0	0
NR_046845	391	181.18	0	0
NR_047022	972	752.913	0	0
NR_130921	2014	1794.54	0	0
NR_130922	1996	1776.54	0	0
NR_130923	1975	1755.54	0	0
NR_130924	2325	2105.54	1.29571	47.045
NR_130925	2028	1808.54	1.27341	39.7136
NR_130930	1845	1625.54	0.685705	19.2211
NR_130933	1802	1582.54	2.04607	55.8365
NR_103745	888	668.997	2.08109	24.0081
NR_130967	3366	3146.54	0	0
NR_038975	617	398.9	4.50666	31
NR_040013	1058	838.536	0.968195	14
NR_040084	1221	1001.54	0.871926	15.0588
NR_026933	2121	1901.54	0.152483	5
NR_104345	1861	1641.54	0	0
NR_126480	1201	981.536	0	0
NR_110543	1682	1462.54	12.2445	308.809
NR_120366	993	773.901	0.0749326	1
NR_108022	1334	1114.54	0.98859	19
NR_102743	1161	941.536	0	0
NR_126481	1021	801.536	0	0
NR_126330	1728	1508.54	0.576623	15
NR_130773	816	597.107	0	0
NR_110418	830	611.082	0	0
NR_040583	2138	1918.54	17.6429	583.693
NR_110597	882	663.01	4.11088	47
NR_120506	1369	1149.54	0	0
NR_121673	1366	1146.54	2.06594	40.846
NR_126355	869	650.034	0.446057	5
NR_104133	1036	816.536	8.34052	117.439
NR_110547	752	533.22	0	0
NR_110822	1368	1148.54	0	0
NR_121669	597	379.091	0	0
NR_125739	2973	2753.54	7.16518	340.221
NR_126482	2066	1846.54	0	0
NR_047003	519	302.444	0	0
NR_103765	1019	799.536	0	0
NR_120309	767	548.179	0	0
NR_120590	974	754.913	0	0
NR_125774	737	518.255	0	0
NR_125425	682	463.467	0	0
NR_120534	1203	983.536	3.22377	54.676
NR_120609	2884	2664.54	0.717538	32.9693
NR_110259	1147	927.536	0	0
NR_103707	2553	2333.54	0.372763	15
NR_121672	3031	2811.54	0	0
NR_126365	1234	1014.54	0	0
NR_125803	843	624.064	19.9469	214.658
NR_120337	986	766.906	0.151232	2
NR_126356	648	429.641	0	0
NR_120602	434	220.939	0	0
NR_126376	950	730.925	0	0
NR_126406	685	466.458	0	0
NR_120607	1321	1101.54	0	0
NR_126420	754	535.213	0	0
NR_125783	1040	820.536	0	0
NR_125776	1008	788.536	0	0
NR_046669	551	333.727	0	0
NR_126448	2564	2344.54	1.31945	53.3449
NR_126557	279	87.2133	5.14834	7.74272
NR_125777	1183	963.536	0.325419	5.40697
NR_125740	1073	853.536	0.0679414	1
NR_126403	772	553.169	6.08306	58.0261
NR_046876	421	208.766	0	0
NR_126407	548	330.777	0	0
NR_117096	1615	1395.54	0	0
NR_046556	554	336.677	0	0
NR_126470	549	331.761	0	0
NR_122109	3014	2794.54	0.0838807	4.04218
NR_046606	430	217.184	1.06804	4
NR_126449	2390	2170.54	0.11381	4.25983
NR_126384	654	435.606	0	0
NR_126028	519	302.444	0	0
NR_126359	832	613.081	5.75117	60.8019
NR_126418	892	672.99	23.3621	271.122
NR_125792	494	278.182	0.416925	2
NR_126400	722	503.306	0	0
NR_125857	673	454.51	0	0
NR_130719	1163	943.536	0.0614608	1
NR_110731	1817	1597.54	2.26697	62.451
NR_125752	1047	827.536	0.674529	9.62567
NR_104082	164	22.9811	0	0
NR_003260	3831	3611.54	6.33071	394.265
NR_033787	4467	4247.54	0.802587	58.7858
NR_024595	3567	3347.54	1.26869	73.236
NR_125415	743	524.237	22.7786	205.92
NR_121620	1663	1443.54	0.080345	2
NR_125388	3261	3041.54	0.114397	6
NR_125386	4132	3912.54	1.24744	84.163
NR_121621	528	311.211	0	0
NR_031615	112	18.4636	0	0
NR_031643	98	20.9375	0	0
NR_031645	105	19.8722	0	0
NR_030315	97	21.0127	0	0
NR_031614	88	19.9846	0	0
NR_030625	75	14.9658	0	0
NR_030306	97	21.0127	0	0
NR_030286	96	21.0408	0	0
NM_025031	679	460.48	0	0
NM_001256871	1593	1373.54	0	0
NM_001256873	1593	1373.54	0.0785521	1.86055
NM_152460	2525	2305.54	1.71869	68.3304
NR_033149	9064	8844.54	0	0
NR_037892	958	738.921	0	0
NR_110880	702	483.383	0	0
NR_121581	960	740.92	0.0782681	1
NM_001294306	1885	1665.54	1.17083	33.6272
NR_039634	80	17.4221	0	0
NR_030220	90	20.4701	0	0
NR_001554	795	576.137	0	0
NR_030354	97	21.0127	0	0
NR_024121	561	343.558	0.506381	3
NR_026834	2241	2021.54	0	0
NR_030193	87	19.709	0	0
NR_030203	87	19.709	0	0
NR_120600	1994	1774.54	0	0
NR_030157	100	20.682	0	0
NR_030380	97	21.0127	0	0
NR_030630	77	15.9818	0	0
NR_039815	88	19.9846	0	0
NR_015450	1749	1529.54	0	0
NR_002944	1354	1134.54	2.85056	55.7688
NR_046649	669	450.534	0.25743	2
NR_024159	2434	2214.54	0.78746	30.0715
NR_039636	74	14.4442	0	0
NR_110947	440	226.564	0	0
NR_046633	433	220.003	1.06167	4.02773
NR_027318	3444	3224.54	0	0
NR_030216	87	19.709	0	0
NR_024468	3242	3022.54	0	0
NR_030221	90	20.4701	0	0
NR_046766	513	296.593	0	0
NR_046724	1847	1627.54	8.10025	227.338
NR_122034	1521	1301.54	4.30486	96.618
NR_030393	96	21.0408	0	0
NR_030162	80	17.4221	0	0
NR_030277	96	21.0408	0	0
NR_030373	97	21.0127	0	0
NR_031650	106	19.7225	68.3433	23.2435
NR_030209	88	19.9846	0	0
NR_110569	1116	896.536	4.96496	76.7586
NR_031647	70	12.3112	0	0
NR_033874	810	591.115	3.53173	36
NR_046731	732	513.271	0	0
NR_031595	75	14.9658	0	0
NR_036257	79	16.9393	0	0
NR_036173	80	17.4221	0	0
NR_021492	632	413.763	1.75498	12.5218
NR_110536	685	466.458	5.16994	41.5855
NR_030227	100	20.682	0	0
NR_030155	91	20.6518	0	0
NR_030392	78	16.4585	0	0
NR_030181	98	20.9375	0	0
NR_046721	3218	2998.54	0.126095	6.52005
NR_031682	83	18.6053	0	0
NR_029962	91	20.6518	0	0
NR_030371	99	20.8181	0	0
NR_046571	1492	1272.54	0	0
NR_029409	1024	804.536	3.01968	41.8939
NR_015447	2261	2041.54	12.0037	422.586
NR_102711	844	625.062	0.556653	6
NR_027433	2129	1909.54	0	0
NR_030388	96	21.0408	0	0
NR_039615	78	16.4585	0	0
NR_024009	1532	1312.54	1.19344	27.0119
NR_030212	90	20.4701	0	0
NR_030266	80	17.4221	0	0
NR_024385	1562	1342.54	0	0
NR_024620	1262	1042.54	0.334182	6.00782
NR_047031	701	482.387	0	0
NR_036504	1414	1194.54	31.9442	658.013
NR_046564	802	583.131	0.795573	8
NR_125754	443	229.398	0	0
NR_110948	263	75.5673	0	0
NR_031723	48	7.83135	0	0
NR_030222	87	19.709	0	0
NR_126362	563	345.522	2.01401	12
NR_036539	1161	941.536	1.91019	31.014
NR_002211	2872	2652.54	0.540984	24.7451
NR_110949	200	36.7708	0	0
NR_030631	83	18.6053	0	0
NR_030207	85	19.1457	0	0
NR_120599	2104	1884.54	0.284709	9.25227
NR_125757	429	216.247	0	0
NR_030186	87	19.709	0	0
NR_121586	1109	889.536	6.00625	92.1319
NR_103768	620	401.873	7.81975	54.1907
NM_001309242	9576	9356.54	39.9454	6445.03
NR_126055	5995	5775.54	0	0
NR_110312	3891	3671.54	0	0
NR_132103	3100	2880.54	19.1235	949.915
NR_132104	2627	2407.54	4.16198	172.789
NR_132119	2947	2727.54	11.1788	525.788
NR_130761	3503	3283.54	0.35539	20.1229
NR_103522	2287	2067.54	0.579737	20.6694
NR_109775	455	240.759	0	0
NR_103996	2086	1866.54	0	0
NR_103995	1892	1672.54	0	0
NR_028058	2332	2112.54	19.5825	713.37
NR_003614	639	420.711	1.75058	12.7001
NR_002217	1738	1518.54	12.6792	332.018
NR_027775	1330	1110.54	12.0242	230.267
NR_130940	668	449.538	32.3015	250.399
NR_027777	1103	883.536	1.35003	20.5689
NR_073465	4054	3834.54	0.260185	17.2043
NR_036103	80	17.4221	0	0
NR_037503	110	18.8814	0	0
NR_039718	89	20.2431	0	0
NR_049858	62	8.58732	0	0
NR_024577	2386	2166.54	0	0
NR_037566	2334	2114.54	1.51244	55.1489
NR_024494	1428	1208.54	1.50802	31.4275
NR_132360	1176	956.536	0.391186	6.45249
NM_001291380	2163	1943.54	0	0
NR_104195	732	513.271	0	0
NR_002557	1479	1259.54	6.70037	145.53
NR_002556	1479	1259.54	0	0
