Target,total_coverage,average_coverage,sample_total_cvg,sample_mean_cvg,sample_granular_Q1,sample_granular_median,sample_granular_Q3,sample_%_above_15
chr4:153247128-153247584,532960,1166.21,532960,1166.21,343,>500,>500,100.0
chr4:153249332-153249764,603615,1394.03,603615,1394.03,>500,>500,>500,100.0
chr5:170837493-170837717,416185,1849.71,416185,1849.71,>500,>500,>500,100.0
chr7:50358629-50358889,671500,2572.80,671500,2572.80,>500,>500,>500,100.0
chr7:50367205-50367433,587736,2566.53,587736,2566.53,>500,>500,>500,100.0
chr7:50444202-50444666,1344190,2890.73,1344190,2890.73,>500,>500,>500,100.0
chr7:50450213-50450462,591933,2367.73,591933,2367.73,>500,>500,>500,100.0
chr7:50455014-50455274,103168,395.28,103168,395.28,339,346,347,100.0
chr7:50459398-50459640,791051,3255.35,791051,3255.35,>500,>500,>500,100.0
chr7:50467593-50468449,1320709,1541.08,1320709,1541.08,>500,>500,>500,100.0
chr7:101459282-101459534,11447,45.25,11447,45.25,39,40,40,100.0
chr7:101460891-101461145,296083,1161.11,296083,1161.11,>500,>500,>500,100.0
chr7:101559366-101559608,621237,2556.53,621237,2556.53,>500,>500,>500,100.0
chr7:101671351-101671597,515147,2085.62,515147,2085.62,>500,>500,>500,100.0
chr7:101713588-101713862,747809,2719.31,747809,2719.31,>500,>500,>500,100.0
chr7:101740617-101740883,587770,2201.39,587770,2201.39,>500,>500,>500,100.0
chr7:101747571-101747799,1412665,6168.84,1412665,6168.84,>500,>500,>500,100.0
chr7:101754951-101755197,714286,2891.85,714286,2891.85,>500,>500,>500,100.0
chr7:101758386-101758618,503245,2159.85,503245,2159.85,>500,>500,>500,100.0
chr7:101801813-101802047,695758,2960.67,695758,2960.67,>500,>500,>500,100.0
chr7:101813697-101813965,401866,1493.93,401866,1493.93,>500,>500,>500,100.0
chr7:101821720-101822148,679588,1584.12,679588,1584.12,>500,>500,>500,100.0
chr7:101833060-101833300,286249,1187.76,286249,1187.76,>500,>500,>500,100.0
chr7:101837095-101837325,1206487,5222.89,1206487,5222.89,>500,>500,>500,100.0
chr7:101838760-101839026,252922,947.27,252922,947.27,>500,>500,>500,100.0
chr7:101839885-101840713,1480615,1786.03,1480615,1786.03,>500,>500,>500,100.0
chr7:101842051-101842295,551987,2253.01,551987,2253.01,>500,>500,>500,100.0
chr7:101843326-101843592,514190,1925.81,514190,1925.81,>500,>500,>500,100.0
chr7:101844615-101845666,2266326,2154.30,2266326,2154.30,>500,>500,>500,100.0
chr7:101847648-101847914,267851,1003.19,267851,1003.19,>500,>500,>500,100.0
chr7:101848357-101848629,139897,512.44,139897,512.44,462,468,469,100.0
chr7:101870618-101871084,737898,1580.08,737898,1580.08,>500,>500,>500,100.0
chr7:101877303-101877709,814889,2002.18,814889,2002.18,>500,>500,>500,100.0
chr7:101882573-101883018,841931,1887.74,841931,1887.74,>500,>500,>500,100.0
chr7:101891665-101892476,392176,482.98,392176,482.98,230,251,>500,100.0
chr7:101916612-101916860,234012,939.81,234012,939.81,>500,>500,>500,100.0
chr7:101917490-101917744,490712,1924.36,490712,1924.36,>500,>500,>500,100.0
chr7:101918491-101918751,353358,1353.86,353358,1353.86,>500,>500,>500,100.0
chr7:101921193-101921428,142372,603.27,142372,603.27,465,490,>500,100.0
chr7:101923304-101923551,96482,389.04,96482,389.04,313,332,341,100.0
chr7:101924073-101924345,254275,931.41,254275,931.41,>500,>500,>500,100.0
chr7:101925109-101925342,276432,1181.33,276432,1181.33,>500,>500,>500,100.0
chr7:101925979-101926457,42827,89.41,42827,89.41,12,35,93,66.4
chr7:140453045-140453272,1250950,5486.62,1250950,5486.62,>500,>500,>500,100.0
chr7:148504700-148504950,323499,1288.84,323499,1288.84,>500,>500,>500,100.0
chr7:148506131-148506587,1643028,3595.25,1643028,3595.25,>500,>500,>500,100.0
chr7:148507393-148507623,335927,1454.23,335927,1454.23,>500,>500,>500,100.0
chr7:148508687-148508923,337167,1422.65,337167,1422.65,>500,>500,>500,100.0
chr7:148511021-148511279,439541,1697.07,439541,1697.07,>500,>500,>500,100.0
chr7:148511976-148512222,767852,3108.71,767852,3108.71,>500,>500,>500,100.0
chr7:148512568-148512806,469374,1963.91,469374,1963.91,>500,>500,>500,100.0
chr7:148513746-148514004,576804,2227.04,576804,2227.04,>500,>500,>500,100.0
chr7:148514280-148514524,238404,973.08,238404,973.08,>500,>500,>500,100.0
chr7:148514939-148515385,623452,1394.75,623452,1394.75,>500,>500,>500,100.0
chr7:148516658-148516928,238391,879.67,238391,879.67,>500,>500,>500,100.0
chr7:148523514-148523906,1622850,4129.39,1622850,4129.39,>500,>500,>500,100.0
chr7:148524226-148524454,977293,4267.66,977293,4267.66,>500,>500,>500,100.0
chr7:148525802-148526068,585492,2192.85,585492,2192.85,>500,>500,>500,100.0
chr7:148526790-148527050,525589,2013.75,525589,2013.75,>500,>500,>500,100.0
chr7:148529632-148529902,347411,1281.96,347411,1281.96,>500,>500,>500,100.0
chr7:148543516-148543786,500234,1845.88,500234,1845.88,>500,>500,>500,100.0
chr7:148544200-148544459,350040,1346.31,350040,1346.31,>500,>500,>500,100.0
chr8:117859707-117860163,606439,1327.00,606439,1327.00,470,>500,>500,100.0
chr8:117861157-117861409,256890,1015.38,256890,1015.38,>500,>500,>500,100.0
chr8:117862815-117863088,267718,977.07,267718,977.07,>500,>500,>500,100.0
chr8:117864155-117864387,226602,972.54,226602,972.54,>500,>500,>500,100.0
chr8:117864758-117865030,128538,470.84,128538,470.84,431,431,433,100.0
chr8:117866362-117866802,1437614,3259.90,1437614,3259.90,>500,>500,>500,100.0
chr8:117868373-117868603,47316,204.83,47316,204.83,166,167,295,100.0
chr8:117868853-117869085,366984,1575.04,366984,1575.04,>500,>500,>500,100.0
chr8:117869476-117869918,916675,2069.24,916675,2069.24,>500,>500,>500,100.0
chr8:117870461-117870877,561851,1347.36,561851,1347.36,>500,>500,>500,100.0
chr8:117874034-117874262,801235,3498.84,801235,3498.84,>500,>500,>500,100.0
chr8:117875337-117875565,428681,1871.97,428681,1871.97,>500,>500,>500,100.0
chr8:117878791-117879015,484605,2153.80,484605,2153.80,>500,>500,>500,100.0
chr9:5069873-5070137,145095,547.53,145095,547.53,481,483,483,100.0
chr9:5073658-5073886,778572,3399.88,778572,3399.88,>500,>500,>500,100.0
chr9:21968198-21968431,501922,2144.97,501922,2144.97,>500,>500,>500,100.0
chr9:21968696-21968932,470028,1983.24,470028,1983.24,>500,>500,>500,100.0
chr9:21970871-21971326,307656,674.68,307656,674.68,471,>500,>500,100.0
chr9:21974450-21974929,289698,603.54,289698,603.54,468,496,>500,100.0
chr9:21994106-21994561,240390,527.17,240390,527.17,3,>500,>500,52.2
chr9:133738120-133738580,855075,1854.83,855075,1854.83,>500,>500,>500,100.0
chr9:133747476-133747722,457982,1854.18,457982,1854.18,>500,>500,>500,100.0
chr9:133748219-133748463,690543,2818.54,690543,2818.54,>500,>500,>500,100.0
chr9:139390488-139392102,1884051,1166.60,1884051,1166.60,>500,>500,>500,100.0
chr9:139396692-139397136,601989,1352.78,601989,1352.78,>500,>500,>500,100.0
chr9:139397602-139397867,184660,694.21,184660,694.21,>500,>500,>500,100.0
chr9:139399095-139399737,783696,1218.81,783696,1218.81,496,>500,>500,100.0
chr10:89692738-89693206,483253,1030.39,483253,1030.39,202,>500,>500,100.0
chr10:89717568-89717976,538788,1317.33,538788,1317.33,>500,>500,>500,100.0
chr10:112342201-112342455,304565,1194.37,304565,1194.37,>500,>500,>500,100.0
chr10:112343963-112344198,1174900,4978.39,1174900,4978.39,>500,>500,>500,100.0
chr10:112356122-112356350,326552,1425.99,326552,1425.99,>500,>500,>500,100.0
chr10:112360736-112360986,532440,2121.27,532440,2121.27,>500,>500,>500,100.0
chr10:112361753-112362007,778438,3052.70,778438,3052.70,>500,>500,>500,100.0
chr10:112362902-112363172,165174,609.50,165174,609.50,>500,>500,>500,100.0
chr11:533662-534101,168132,382.12,168132,382.12,227,326,>500,100.0
chr11:534182-534455,48696,177.72,48696,177.72,162,163,163,100.0
chr11:32413486-32413750,1012216,3819.68,1012216,3819.68,>500,>500,>500,100.0
chr11:32417771-32418019,503205,2020.90,503205,2020.90,>500,>500,>500,100.0
chr11:118307323-118307582,72804,280.02,72804,280.02,243,246,259,100.0
chr11:118343068-118343310,1143337,4705.09,1143337,4705.09,>500,>500,>500,100.0
chr11:118348723-118348955,1190731,5110.43,1190731,5110.43,>500,>500,>500,100.0
chr11:118350881-118351111,755408,3270.16,755408,3270.16,>500,>500,>500,100.0
chr11:118352430-118352690,1561823,5984.00,1561823,5984.00,>500,>500,>500,100.0
chr11:118353078-118353350,332310,1217.25,332310,1217.25,>500,>500,>500,100.0
chr11:118373971-118374237,563612,2110.91,563612,2110.91,>500,>500,>500,100.0
chr11:119148788-119149618,1862994,2241.87,1862994,2241.87,>500,>500,>500,100.0
chr12:11803034-11803276,303358,1248.39,303358,1248.39,>500,>500,>500,100.0
chr12:11905352-11905626,463290,1684.69,463290,1684.69,>500,>500,>500,100.0
chr12:11992046-11992310,414719,1564.98,414719,1564.98,>500,>500,>500,100.0
chr12:12006331-12006593,461010,1752.89,461010,1752.89,>500,>500,>500,100.0
chr12:12022330-12022976,916002,1415.77,916002,1415.77,>500,>500,>500,100.0
chr12:12037349-12037589,625193,2594.16,625193,2594.16,>500,>500,>500,100.0
chr12:12038830-12039082,373527,1476.39,373527,1476.39,>500,>500,>500,100.0
chr12:12043845-12044099,352653,1382.95,352653,1382.95,>500,>500,>500,100.0
chr12:25380084-25380530,722983,1617.41,722983,1617.41,>500,>500,>500,100.0
chr12:25398174-25398416,395577,1627.89,395577,1627.89,>500,>500,>500,100.0
chr12:112888094-112888510,1501044,3599.63,1501044,3599.63,>500,>500,>500,100.0
chr12:112926796-112927032,943547,3981.21,943547,3981.21,>500,>500,>500,100.0
chr13:28592572-28592798,858417,3781.57,858417,3781.57,>500,>500,>500,100.0
chr13:28607887-28608541,2330718,3558.35,2330718,3558.35,>500,>500,>500,100.0
chr15:90631791-90632043,526505,2081.05,526505,2081.05,>500,>500,>500,100.0
chr17:7572893-7573131,592122,2477.50,592122,2477.50,>500,>500,>500,100.0
chr17:7573897-7574147,680666,2711.82,680666,2711.82,239,471,>500,100.0
chr17:7576497-7577347,1599449,1879.49,1599449,1879.49,>500,>500,>500,100.0
chr17:7577459-7577683,1238448,5504.21,1238448,5504.21,>500,>500,>500,100.0
chr17:7578145-7578619,597476,1257.84,597476,1257.84,>500,>500,>500,100.0
chr17:7579282-7579978,779797,1118.79,779797,1118.79,>500,>500,>500,98.9
chr17:74732849-74733296,411150,917.75,411150,917.75,450,>500,>500,100.0
chr18:42531854-42532090,541847,2286.27,541847,2286.27,>500,>500,>500,100.0
chr19:13054504-13054754,368495,1468.11,368495,1468.11,>500,>500,>500,100.0
chr19:17947906-17948180,29081,105.75,29081,105.75,97,97,99,100.0
chr19:33792214-33793514,683201,525.14,683201,525.14,138,268,391,100.0
chr19:45297435-45297699,478500,1805.66,478500,1805.66,>500,>500,>500,100.0
chr19:45303778-45304040,264654,1006.29,264654,1006.29,>500,>500,>500,100.0
chr20:31022117-31025255,11731055,3737.19,11731055,3737.19,>500,>500,>500,100.0
chr20:57484373-57484802,1531877,3562.50,1531877,3562.50,>500,>500,>500,100.0
chr21:36164340-36164951,1007093,1645.58,1007093,1645.58,476,>500,>500,100.0
chr21:36171568-36171804,899721,3796.29,899721,3796.29,>500,>500,>500,100.0
chr21:36193935-36194165,291267,1260.90,291267,1260.90,>500,>500,>500,100.0
chr21:36206675-36207080,565316,1392.40,565316,1392.40,360,>500,>500,100.0
chr21:36231737-36231993,794982,3093.32,794982,3093.32,>500,>500,>500,100.0
chr21:36252824-36253050,933689,4113.17,933689,4113.17,>500,>500,>500,100.0
chr21:36259110-36259588,352902,736.75,352902,736.75,146,>500,>500,86.2
chr21:36265166-36265391,253541,1121.86,253541,1121.86,>500,>500,>500,100.0
chr21:36421107-36421333,449292,1979.26,449292,1979.26,>500,>500,>500,100.0
chr21:44514735-44514997,582915,2216.41,582915,2216.41,>500,>500,>500,100.0
chr21:44524309-44524551,687629,2829.75,687629,2829.75,>500,>500,>500,100.0
chrX:15808585-15808859,432936,1574.31,432936,1574.31,>500,>500,>500,100.0
chrX:15809025-15809281,119970,466.81,119970,466.81,397,400,400,100.0
chrX:15817957-15818186,609340,2649.30,609340,2649.30,>500,>500,>500,100.0
chrX:15821771-15821999,525026,2292.69,525026,2292.69,>500,>500,>500,100.0
chrX:15822202-15822474,253618,929.00,253618,929.00,>500,>500,>500,100.0
chrX:15826326-15826594,679194,2524.88,679194,2524.88,>500,>500,>500,100.0
chrX:15827291-15827559,856807,3185.16,856807,3185.16,>500,>500,>500,100.0
chrX:15833768-15834186,1556579,3714.99,1556579,3714.99,>500,>500,>500,100.0
chrX:15836610-15836848,516151,2159.63,516151,2159.63,>500,>500,>500,100.0
chrX:15838296-15838534,360810,1509.67,360810,1509.67,>500,>500,>500,100.0
chrX:15840826-15841494,1301086,1944.82,1301086,1944.82,>500,>500,>500,100.0
chrX:39911334-39911744,929563,2261.71,929563,2261.71,>500,>500,>500,100.0
chrX:39913111-39913721,1754882,2872.15,1754882,2872.15,>500,>500,>500,100.0
chrX:39914589-39914849,524080,2007.97,524080,2007.97,>500,>500,>500,100.0
chrX:39916380-39916630,169286,674.45,169286,674.45,>500,>500,>500,100.0
chrX:39921362-39921828,394377,844.49,394377,844.49,>500,>500,>500,100.0
chrX:39921969-39922433,700175,1505.75,700175,1505.75,>500,>500,>500,100.0
chrX:39922831-39923281,811923,1800.27,811923,1800.27,>500,>500,>500,100.0
chrX:39923555-39924033,832806,1738.63,832806,1738.63,>500,>500,>500,100.0
chrX:39930198-39930630,348094,803.91,348094,803.91,438,>500,>500,100.0
chrX:39930776-39931046,245689,906.60,245689,906.60,>500,>500,>500,100.0
chrX:39931480-39934481,10987372,3660.02,10987372,3660.02,>500,>500,>500,100.0
chrX:39935677-39935941,191737,723.54,191737,723.54,>500,>500,>500,100.0
chrX:39937067-39937333,105302,394.39,105302,394.39,350,352,352,100.0
chrX:44732770-44733372,789841,1309.85,789841,1309.85,441,>500,>500,100.0
chrX:44820449-44820723,399424,1452.45,399424,1452.45,>500,>500,>500,100.0
chrX:44833863-44834101,379240,1586.78,379240,1586.78,>500,>500,>500,100.0
chrX:44870174-44870440,273805,1025.49,273805,1025.49,>500,>500,>500,100.0
chrX:44879809-44880073,357476,1348.97,357476,1348.97,>500,>500,>500,100.0
chrX:44894146-44894404,550862,2126.88,550862,2126.88,>500,>500,>500,100.0
chrX:44896848-44897100,474577,1875.80,474577,1875.80,>500,>500,>500,100.0
chrX:44910922-44911196,195853,712.19,195853,712.19,>500,>500,>500,100.0
chrX:44912990-44913410,1315219,3124.04,1315219,3124.04,>500,>500,>500,100.0
chrX:44918151-44918764,1269681,2067.88,1269681,2067.88,>500,>500,>500,100.0
chrX:44919227-44919495,369530,1373.72,369530,1373.72,>500,>500,>500,100.0
chrX:44920477-44920723,549179,2223.40,549179,2223.40,>500,>500,>500,100.0
chrX:44921768-44922172,696359,1719.40,696359,1719.40,>500,>500,>500,100.0
chrX:44922633-44923259,1302575,2077.47,1302575,2077.47,>500,>500,>500,100.0
chrX:44928696-44929714,3345243,3282.87,3345243,3282.87,>500,>500,>500,100.0
chrX:44935898-44936172,465526,1692.82,465526,1692.82,>500,>500,>500,100.0
chrX:44937607-44937833,630696,2778.40,630696,2778.40,>500,>500,>500,100.0
chrX:44938289-44938739,447091,991.33,447091,991.33,>500,>500,>500,100.0
chrX:44941789-44942238,899526,1998.95,899526,1998.95,>500,>500,>500,100.0
chrX:44942673-44942937,1062274,4008.58,1062274,4008.58,>500,>500,>500,100.0
chrX:44945068-44945324,324425,1262.35,324425,1262.35,>500,>500,>500,100.0
chrX:44948944-44949386,617876,1394.75,617876,1394.75,371,>500,>500,100.0
chrX:44949930-44950161,934489,4027.97,934489,4027.97,>500,>500,>500,100.0
chrX:44966625-44966850,270882,1198.59,270882,1198.59,>500,>500,>500,100.0
chrX:44969284-44969546,301873,1147.81,301873,1147.81,>500,>500,>500,100.0
chrX:44970547-44970781,441758,1879.82,441758,1879.82,>500,>500,>500,100.0
chrX:48649472-48649918,770967,1724.76,770967,1724.76,498,>500,>500,100.0
chrX:53423363-53423601,255511,1069.08,255511,1069.08,>500,>500,>500,100.0
chrX:53426481-53426715,202782,862.90,202782,862.90,>500,>500,>500,100.0
chrX:53432398-53432658,502670,1925.94,502670,1925.94,>500,>500,>500,100.0
chrX:53441904-53442174,362856,1338.95,362856,1338.95,>500,>500,>500,100.0
chrX:76778698-76778942,230489,940.77,230489,940.77,>500,>500,>500,100.0
chrX:76812888-76813306,993995,2372.30,993995,2372.30,>500,>500,>500,100.0
chrX:76814048-76814502,578583,1271.61,578583,1271.61,>500,>500,>500,100.0
chrX:76829599-76830051,358312,790.98,358312,790.98,>500,>500,>500,100.0
chrX:76845272-76845520,652610,2620.92,652610,2620.92,>500,>500,>500,100.0
chrX:76849064-76849524,652924,1416.32,652924,1416.32,>500,>500,>500,100.0
chrX:76854848-76855474,1362151,2172.49,1362151,2172.49,>500,>500,>500,100.0
chrX:76855871-76856141,314970,1162.25,314970,1162.25,>500,>500,>500,100.0
chrX:76872049-76872280,397002,1711.22,397002,1711.22,>500,>500,>500,100.0
chrX:76874148-76874544,1037833,2614.19,1037833,2614.19,>500,>500,>500,100.0
chrX:76875825-76876099,223871,814.08,223871,814.08,>500,>500,>500,100.0
chrX:76888661-76889325,864672,1300.26,864672,1300.26,>500,>500,>500,100.0
chrX:76890055-76890295,848798,3521.98,848798,3521.98,>500,>500,>500,100.0
chrX:76920104-76920332,450027,1965.18,450027,1965.18,>500,>500,>500,100.0
chrX:76931689-76931913,216047,960.21,216047,960.21,>500,>500,>500,100.0
chrX:76940399-76940659,188744,723.16,188744,723.16,>500,>500,>500,100.0
chrX:123156448-123156682,475897,2025.09,475897,2025.09,>500,>500,>500,100.0
chrX:123159658-123159910,639326,2526.98,639326,2526.98,>500,>500,>500,100.0
chrX:123164775-123165011,1750504,7386.09,1750504,7386.09,>500,>500,>500,100.0
chrX:123171373-123171641,271582,1009.60,271582,1009.60,>500,>500,>500,100.0
chrX:123176385-123176627,4571,18.81,4571,18.81,6,6,10,14.0
chrX:123178972-123179394,958513,2265.99,958513,2265.99,>500,>500,>500,100.0
chrX:123181162-123181416,350462,1374.36,350462,1374.36,>500,>500,>500,100.0
chrX:123182817-123183089,843505,3089.76,843505,3089.76,>500,>500,>500,100.0
chrX:123184008-123184236,576022,2515.38,576022,2515.38,>500,>500,>500,100.0
chrX:123184843-123185283,726758,1647.98,726758,1647.98,>500,>500,>500,100.0
chrX:123189948-123190222,297848,1083.08,297848,1083.08,>500,>500,>500,100.0
chrX:123191594-123191975,1138473,2980.30,1138473,2980.30,>500,>500,>500,100.0
chrX:123195042-123195311,549754,2036.13,549754,2036.13,>500,>500,>500,100.0
chrX:123195569-123195819,496386,1977.63,496386,1977.63,>500,>500,>500,100.0
chrX:123196718-123197190,614769,1299.72,614769,1299.72,>500,>500,>500,100.0
chrX:123197650-123198108,839281,1828.50,839281,1828.50,>500,>500,>500,100.0
chrX:123199682-123200524,1389118,1647.83,1389118,1647.83,>500,>500,>500,99.8
chrX:123202292-123202548,627823,2442.89,627823,2442.89,>500,>500,>500,100.0
chrX:123204957-123205381,1132561,2664.85,1132561,2664.85,>500,>500,>500,100.0
chrX:123210152-123210404,340803,1347.05,340803,1347.05,>500,>500,>500,100.0
chrX:123211755-123211997,739936,3045.00,739936,3045.00,>500,>500,>500,100.0
chrX:123215198-123215464,316707,1186.17,316707,1186.17,>500,>500,>500,100.0
chrX:123217165-123217434,447167,1656.17,447167,1656.17,>500,>500,>500,100.0
chrX:123220367-123220809,1462838,3302.12,1462838,3302.12,>500,>500,>500,100.0
chrX:123224393-123225033,1891849,2951.40,1891849,2951.40,>500,>500,>500,100.0
chrX:123227828-123228102,367651,1336.91,367651,1336.91,>500,>500,>500,100.0
chrX:123229184-123229428,632585,2581.98,632585,2581.98,>500,>500,>500,100.0
chrX:123234394-123234622,860721,3758.61,860721,3758.61,>500,>500,>500,100.0
chrX:129139180-129139440,785102,3008.05,785102,3008.05,>500,>500,>500,100.0
chrX:129146524-129146788,318141,1200.53,318141,1200.53,>500,>500,>500,100.0
chrX:129146816-129150258,9043863,2626.74,9043863,2626.74,>500,>500,>500,100.0
chrX:129154928-129155189,367403,1402.30,367403,1402.30,>500,>500,>500,100.0
chrX:129156846-129157070,1057126,4698.34,1057126,4698.34,>500,>500,>500,100.0
chrX:129158937-129159547,2376996,3890.34,2376996,3890.34,>500,>500,>500,100.0
chrX:129162582-129163002,854642,2030.03,854642,2030.03,>500,>500,>500,100.0
chrX:129171316-129171576,654515,2507.72,654515,2507.72,>500,>500,>500,100.0
chrX:129173082-129173328,418271,1693.40,418271,1693.40,>500,>500,>500,100.0
chrX:129184664-129184930,803457,3009.20,803457,3009.20,>500,>500,>500,100.0
chrX:129185805-129186063,156477,604.16,156477,604.16,>500,>500,>500,100.0
chrX:129189801-129190271,711001,1509.56,711001,1509.56,>500,>500,>500,100.0
chrX:133511618-133512290,897253,1333.21,897253,1333.21,>500,>500,>500,100.0
chrX:133527479-133527739,252863,968.82,252863,968.82,>500,>500,>500,100.0
chrX:133527839-133528099,429458,1645.43,429458,1645.43,>500,>500,>500,100.0
chrX:133547486-133548072,2734243,4657.99,2734243,4657.99,>500,>500,>500,100.0
chrX:133549014-133549414,782690,1951.85,782690,1951.85,>500,>500,>500,100.0
chrX:133551165-133551429,251324,948.39,251324,948.39,>500,>500,>500,100.0
chrX:133559199-133559441,406443,1672.60,406443,1672.60,>500,>500,>500,100.0
