Target,total_coverage,average_coverage,sample_total_cvg,sample_mean_cvg,sample_granular_Q1,sample_granular_median,sample_granular_Q3,sample_%_above_15
chr4:106182810-106183050,376076,1560.48,376076,1560.48,>500,>500,>500,100.0
chr4:106190735-106190981,149482,605.19,149482,605.19,494,500,500,100.0
chr4:106193691-106194163,783663,1656.79,783663,1656.79,>500,>500,>500,100.0
chr4:106196077-106197717,3703691,2256.97,3703691,2256.97,>500,>500,>500,100.0
chr4:153245306-153245758,652355,1440.08,652355,1440.08,>500,>500,>500,100.0
chr4:153247128-153247584,369364,808.24,369364,808.24,234,>500,>500,100.0
chr4:153249332-153249764,451770,1043.35,451770,1043.35,>500,>500,>500,100.0
chr5:170837493-170837717,310242,1378.85,310242,1378.85,>500,>500,>500,100.0
chr7:50358629-50358889,353120,1352.95,353120,1352.95,>500,>500,>500,100.0
chr7:50367205-50367433,414139,1808.47,414139,1808.47,>500,>500,>500,100.0
chr7:50444202-50444666,613184,1318.68,613184,1318.68,>500,>500,>500,100.0
chr7:50450213-50450462,361584,1446.34,361584,1446.34,>500,>500,>500,100.0
chr7:50455014-50455274,85286,326.77,85286,326.77,281,287,288,100.0
chr7:50459398-50459640,461414,1898.82,461414,1898.82,>500,>500,>500,100.0
chr7:50467593-50468449,882877,1030.19,882877,1030.19,388,>500,>500,100.0
chr7:101459282-101459534,4909,19.40,4909,19.40,17,18,18,100.0
chr7:101460891-101461145,199956,784.14,199956,784.14,>500,>500,>500,100.0
chr7:101559366-101559608,311167,1280.52,311167,1280.52,>500,>500,>500,100.0
chr7:101671351-101671597,281511,1139.72,281511,1139.72,>500,>500,>500,100.0
chr7:101713588-101713862,286015,1040.05,286015,1040.05,>500,>500,>500,100.0
chr7:101740617-101740883,331019,1239.77,331019,1239.77,>500,>500,>500,100.0
chr7:101747571-101747799,610864,2667.53,610864,2667.53,>500,>500,>500,100.0
chr7:101754951-101755197,403738,1634.57,403738,1634.57,>500,>500,>500,100.0
chr7:101758386-101758618,359747,1543.98,359747,1543.98,>500,>500,>500,100.0
chr7:101801813-101802047,447685,1905.04,447685,1905.04,>500,>500,>500,100.0
chr7:101813697-101813965,193304,718.60,193304,718.60,>500,>500,>500,100.0
chr7:101821720-101822148,395367,921.60,395367,921.60,>500,>500,>500,100.0
chr7:101833060-101833300,175100,726.56,175100,726.56,>500,>500,>500,100.0
chr7:101837095-101837325,762826,3302.28,762826,3302.28,>500,>500,>500,100.0
chr7:101838760-101839026,149522,560.01,149522,560.01,491,>500,>500,100.0
chr7:101839885-101840713,911706,1099.77,911706,1099.77,>500,>500,>500,100.0
chr7:101842051-101842295,307468,1254.97,307468,1254.97,>500,>500,>500,100.0
chr7:101843326-101843592,346964,1299.49,346964,1299.49,>500,>500,>500,100.0
chr7:101844615-101845666,1355728,1288.71,1355728,1288.71,>500,>500,>500,100.0
chr7:101847648-101847914,217284,813.80,217284,813.80,>500,>500,>500,100.0
chr7:101848357-101848629,83512,305.90,83512,305.90,276,279,279,100.0
chr7:101870618-101871084,296435,634.76,296435,634.76,309,>500,>500,100.0
chr7:101877303-101877709,578706,1421.88,578706,1421.88,>500,>500,>500,100.0
chr7:101882573-101883018,559001,1253.37,559001,1253.37,>500,>500,>500,100.0
chr7:101891665-101892476,246081,303.06,246081,303.06,158,229,446,100.0
chr7:101916612-101916860,136264,547.24,136264,547.24,446,466,468,100.0
chr7:101917490-101917744,275009,1078.47,275009,1078.47,>500,>500,>500,100.0
chr7:101918491-101918751,249576,956.23,249576,956.23,>500,>500,>500,100.0
chr7:101921193-101921428,84938,359.91,84938,359.91,284,289,>500,100.0
chr7:101923304-101923551,61914,249.65,61914,249.65,203,211,215,100.0
chr7:101924073-101924345,192289,704.36,192289,704.36,>500,>500,>500,100.0
chr7:101925109-101925342,213277,911.44,213277,911.44,>500,>500,>500,100.0
chr7:101925979-101926457,15220,31.77,15220,31.77,3,4,14,24.8
chr7:140453045-140453272,483781,2121.85,483781,2121.85,>500,>500,>500,100.0
chr7:148504700-148504950,91802,365.75,91802,365.75,336,345,346,100.0
chr7:148506131-148506587,938293,2053.16,938293,2053.16,>500,>500,>500,100.0
chr7:148507393-148507623,184893,800.40,184893,800.40,>500,>500,>500,100.0
chr7:148508687-148508923,199514,841.83,199514,841.83,>500,>500,>500,100.0
chr7:148511021-148511279,282756,1091.72,282756,1091.72,>500,>500,>500,100.0
chr7:148511976-148512222,660520,2674.17,660520,2674.17,>500,>500,>500,100.0
chr7:148512568-148512806,264081,1104.94,264081,1104.94,>500,>500,>500,100.0
chr7:148513746-148514004,386255,1491.33,386255,1491.33,>500,>500,>500,100.0
chr7:148514280-148514524,144415,589.45,144415,589.45,478,482,483,100.0
chr7:148514939-148515385,347886,778.27,347886,778.27,412,>500,>500,100.0
chr7:148516658-148516928,118336,436.66,118336,436.66,391,396,396,100.0
chr7:148523514-148523906,838675,2134.03,838675,2134.03,>500,>500,>500,100.0
chr7:148524226-148524454,581081,2537.47,581081,2537.47,>500,>500,>500,100.0
chr7:148525802-148526068,244945,917.40,244945,917.40,>500,>500,>500,100.0
chr7:148526790-148527050,280871,1076.13,280871,1076.13,>500,>500,>500,100.0
chr7:148529632-148529902,166337,613.79,166337,613.79,>500,>500,>500,100.0
chr7:148543516-148543786,276920,1021.85,276920,1021.85,>500,>500,>500,100.0
chr7:148544200-148544459,261751,1006.73,261751,1006.73,>500,>500,>500,100.0
chr8:117859707-117860163,387762,848.49,387762,848.49,324,>500,>500,100.0
chr8:117861157-117861409,124528,492.21,124528,492.21,410,419,419,100.0
chr8:117862815-117863088,157611,575.22,157611,575.22,>500,>500,>500,100.0
chr8:117864155-117864387,135876,583.16,135876,583.16,450,455,>500,100.0
chr8:117864758-117865030,77620,284.32,77620,284.32,260,264,264,100.0
chr8:117866362-117866802,781328,1771.72,781328,1771.72,>500,>500,>500,100.0
chr8:117868373-117868603,42014,181.88,42014,181.88,157,157,237,100.0
chr8:117868853-117869085,258934,1111.30,258934,1111.30,>500,>500,>500,100.0
chr8:117869476-117869918,516538,1166.00,516538,1166.00,>500,>500,>500,100.0
chr8:117870461-117870877,377363,904.95,377363,904.95,>500,>500,>500,100.0
chr8:117874034-117874262,476003,2078.62,476003,2078.62,>500,>500,>500,100.0
chr8:117875337-117875565,351468,1534.79,351468,1534.79,>500,>500,>500,100.0
chr8:117878791-117879015,316892,1408.41,316892,1408.41,>500,>500,>500,100.0
chr9:5069873-5070137,97915,369.49,97915,369.49,324,327,327,100.0
chr9:5073658-5073886,291785,1274.17,291785,1274.17,>500,>500,>500,100.0
chr9:21968198-21968431,263276,1125.11,263276,1125.11,>500,>500,>500,100.0
chr9:21968696-21968932,300881,1269.54,300881,1269.54,>500,>500,>500,100.0
chr9:21970871-21971326,194231,425.95,194231,425.95,242,421,473,100.0
chr9:21974450-21974929,167487,348.93,167487,348.93,236,325,433,100.0
chr9:21994106-21994561,155052,340.03,155052,340.03,3,>500,>500,52.2
chr9:133738120-133738580,536220,1163.17,536220,1163.17,>500,>500,>500,100.0
chr9:133747476-133747722,304093,1231.15,304093,1231.15,>500,>500,>500,100.0
chr9:133748219-133748463,363849,1485.10,363849,1485.10,>500,>500,>500,100.0
chr9:139390488-139392102,1332631,825.16,1332631,825.16,459,>500,>500,100.0
chr9:139396692-139397136,412550,927.08,412550,927.08,>500,>500,>500,100.0
chr9:139397602-139397867,135453,509.22,135453,509.22,447,453,454,100.0
chr9:139399095-139399737,484486,753.48,484486,753.48,340,>500,>500,100.0
chr10:89692738-89693206,281781,600.81,281781,600.81,176,>500,>500,100.0
chr10:89717568-89717976,322747,789.11,322747,789.11,418,>500,>500,100.0
chr10:112342201-112342455,188654,739.82,188654,739.82,>500,>500,>500,100.0
chr10:112343963-112344198,645534,2735.31,645534,2735.31,>500,>500,>500,100.0
chr10:112356122-112356350,159401,696.07,159401,696.07,>500,>500,>500,100.0
chr10:112360736-112360986,237596,946.60,237596,946.60,>500,>500,>500,100.0
chr10:112361753-112362007,396660,1555.53,396660,1555.53,>500,>500,>500,100.0
chr10:112362902-112363172,135288,499.22,135288,499.22,449,450,451,100.0
chr11:533662-534101,118456,269.22,118456,269.22,153,235,398,100.0
chr11:534182-534455,34337,125.32,34337,125.32,114,115,116,100.0
chr11:32413486-32413750,481494,1816.96,481494,1816.96,>500,>500,>500,100.0
chr11:32417771-32418019,296765,1191.83,296765,1191.83,>500,>500,>500,100.0
chr11:118307323-118307582,50090,192.65,50090,192.65,167,171,176,100.0
chr11:118343068-118343310,556394,2289.69,556394,2289.69,>500,>500,>500,100.0
chr11:118348723-118348955,724314,3108.64,724314,3108.64,>500,>500,>500,100.0
chr11:118350881-118351111,394162,1706.33,394162,1706.33,>500,>500,>500,100.0
chr11:118352430-118352690,839341,3215.87,839341,3215.87,>500,>500,>500,100.0
chr11:118353078-118353350,212506,778.41,212506,778.41,>500,>500,>500,100.0
chr11:118373971-118374237,359741,1347.34,359741,1347.34,>500,>500,>500,100.0
chr11:119148788-119149618,1227029,1476.57,1227029,1476.57,>500,>500,>500,100.0
chr12:11803034-11803276,219811,904.57,219811,904.57,>500,>500,>500,100.0
chr12:11905352-11905626,241834,879.40,241834,879.40,>500,>500,>500,100.0
chr12:11992046-11992310,301492,1137.71,301492,1137.71,>500,>500,>500,100.0
chr12:12006331-12006593,328674,1249.71,328674,1249.71,>500,>500,>500,100.0
chr12:12022330-12022976,571453,883.23,571453,883.23,484,>500,>500,100.0
chr12:12037349-12037589,453653,1882.38,453653,1882.38,>500,>500,>500,100.0
chr12:12038830-12039082,224749,888.34,224749,888.34,>500,>500,>500,100.0
chr12:12043845-12044099,222890,874.08,222890,874.08,>500,>500,>500,100.0
chr12:25380084-25380530,464316,1038.74,464316,1038.74,>500,>500,>500,100.0
chr12:25398174-25398416,276563,1138.12,276563,1138.12,>500,>500,>500,100.0
chr12:112888094-112888510,793544,1902.98,793544,1902.98,>500,>500,>500,100.0
chr12:112926796-112927032,532487,2246.78,532487,2246.78,>500,>500,>500,100.0
chr13:28592572-28592798,446237,1965.80,446237,1965.80,>500,>500,>500,100.0
chr13:28607887-28608541,1363380,2081.50,1363380,2081.50,>500,>500,>500,100.0
chr15:90631791-90632043,282514,1116.66,282514,1116.66,>500,>500,>500,100.0
chr17:7572893-7573131,335992,1405.82,335992,1405.82,>500,>500,>500,100.0
chr17:7573897-7574147,431396,1718.71,431396,1718.71,115,224,>500,100.0
chr17:7576497-7577347,1018357,1196.66,1018357,1196.66,>500,>500,>500,100.0
chr17:7577459-7577683,892832,3968.14,892832,3968.14,>500,>500,>500,100.0
chr17:7578145-7578619,370563,780.13,370563,780.13,433,>500,>500,100.0
chr17:7579282-7579978,486253,697.64,486253,697.64,416,485,>500,98.9
chr17:74732849-74733296,337649,753.68,337649,753.68,284,>500,>500,100.0
chr18:42531854-42532090,273752,1155.07,273752,1155.07,>500,>500,>500,100.0
chr19:13054504-13054754,236713,943.08,236713,943.08,>500,>500,>500,100.0
chr19:17947906-17948180,18079,65.74,18079,65.74,60,61,62,100.0
chr19:33792214-33793514,535982,411.98,535982,411.98,127,169,282,100.0
chr19:45297435-45297699,288300,1087.92,288300,1087.92,>500,>500,>500,100.0
chr19:45303778-45304040,148116,563.18,148116,563.18,476,494,>500,100.0
chr20:31022117-31025255,6992815,2227.72,6992815,2227.72,>500,>500,>500,100.0
chr20:57484373-57484802,848341,1972.89,848341,1972.89,>500,>500,>500,100.0
chr21:36164340-36164951,614924,1004.78,614924,1004.78,337,>500,>500,100.0
chr21:36171568-36171804,497133,2097.61,497133,2097.61,>500,>500,>500,100.0
chr21:36193935-36194165,219063,948.32,219063,948.32,>500,>500,>500,100.0
chr21:36206675-36207080,354629,873.47,354629,873.47,234,>500,>500,100.0
chr21:36231737-36231993,421702,1640.86,421702,1640.86,>500,>500,>500,100.0
chr21:36252824-36253050,454460,2002.03,454460,2002.03,>500,>500,>500,100.0
chr21:36259110-36259588,185410,387.08,185410,387.08,90,>500,>500,86.2
chr21:36265166-36265391,208956,924.58,208956,924.58,>500,>500,>500,100.0
chr21:36421107-36421333,316872,1395.91,316872,1395.91,>500,>500,>500,100.0
chr21:44514735-44514997,284648,1082.31,284648,1082.31,>500,>500,>500,100.0
chr21:44524309-44524551,485073,1996.19,485073,1996.19,>500,>500,>500,100.0
chrX:15808585-15808859,114624,416.81,114624,416.81,378,383,384,100.0
chrX:15809025-15809281,42649,165.95,42649,165.95,142,143,143,100.0
chrX:15817957-15818186,185545,806.72,185545,806.72,>500,>500,>500,100.0
chrX:15821771-15821999,107697,470.29,107697,470.29,358,358,>500,100.0
chrX:15822202-15822474,63854,233.90,63854,233.90,211,219,220,100.0
chrX:15826326-15826594,139409,518.25,139409,518.25,463,463,463,100.0
chrX:15827291-15827559,218835,813.51,218835,813.51,>500,>500,>500,100.0
chrX:15833768-15834186,467847,1116.58,467847,1116.58,>500,>500,>500,100.0
chrX:15836610-15836848,220401,922.18,220401,922.18,>500,>500,>500,100.0
chrX:15838296-15838534,103972,435.03,103972,435.03,344,348,>500,100.0
chrX:15840826-15841494,431837,645.50,431837,645.50,304,>500,>500,100.0
chrX:39911334-39911744,275853,671.18,275853,671.18,211,>500,>500,100.0
chrX:39913111-39913721,559124,915.10,559124,915.10,>500,>500,>500,100.0
chrX:39914589-39914849,144162,552.34,144162,552.34,474,484,486,100.0
chrX:39916380-39916630,53356,212.57,53356,212.57,177,179,180,100.0
chrX:39921362-39921828,115431,247.18,115431,247.18,180,209,349,100.0
chrX:39921969-39922433,200559,431.31,200559,431.31,275,396,>500,100.0
chrX:39922831-39923281,277051,614.30,277051,614.30,306,>500,>500,100.0
chrX:39923555-39924033,276341,576.91,276341,576.91,445,486,>500,100.0
chrX:39930198-39930630,156568,361.59,156568,361.59,176,361,>500,100.0
chrX:39930776-39931046,96600,356.46,96600,356.46,319,324,326,100.0
chrX:39931480-39934481,3693249,1230.26,3693249,1230.26,>500,>500,>500,99.9
chrX:39935677-39935941,60790,229.40,60790,229.40,201,204,204,100.0
chrX:39937067-39937333,37632,140.94,37632,140.94,126,127,127,100.0
chrX:44732770-44733372,298519,495.06,298519,495.06,156,481,>500,100.0
chrX:44820449-44820723,127039,461.96,127039,461.96,421,422,424,100.0
chrX:44833863-44834101,136872,572.69,136872,572.69,452,458,>500,100.0
chrX:44870174-44870440,120645,451.85,120645,451.85,399,402,403,100.0
chrX:44879809-44880073,104518,394.41,104518,394.41,346,349,349,100.0
chrX:44894146-44894404,132797,512.73,132797,512.73,438,444,444,100.0
chrX:44896848-44897100,178694,706.30,178694,706.30,>500,>500,>500,100.0
chrX:44910922-44911196,66857,243.12,66857,243.12,222,223,223,100.0
chrX:44912990-44913410,323376,768.11,323376,768.11,428,>500,>500,100.0
chrX:44918151-44918764,403459,657.10,403459,657.10,481,499,>500,100.0
chrX:44919227-44919495,136460,507.29,136460,507.29,452,454,456,100.0
chrX:44920477-44920723,161361,653.28,161361,653.28,>500,>500,>500,100.0
chrX:44921768-44922172,207462,512.25,207462,512.25,303,396,>500,100.0
chrX:44922633-44923259,432478,689.76,432478,689.76,316,>500,>500,100.0
chrX:44928696-44929714,988922,970.48,988922,970.48,395,>500,>500,100.0
chrX:44935898-44936172,158837,577.59,158837,577.59,>500,>500,>500,100.0
chrX:44937607-44937833,185934,819.09,185934,819.09,>500,>500,>500,100.0
chrX:44938289-44938739,164680,365.14,164680,365.14,227,323,>500,100.0
chrX:44941789-44942238,265631,590.29,265631,590.29,>500,>500,>500,100.0
chrX:44942673-44942937,206808,780.41,206808,780.41,>500,>500,>500,100.0
chrX:44945068-44945324,114086,443.91,114086,443.91,377,381,381,100.0
chrX:44948944-44949386,199183,449.62,199183,449.62,132,>500,>500,100.0
chrX:44949930-44950161,303816,1309.55,303816,1309.55,>500,>500,>500,100.0
chrX:44966625-44966850,86110,381.02,86110,381.02,284,290,>500,100.0
chrX:44969284-44969546,105404,400.78,105404,400.78,349,351,353,100.0
chrX:44970547-44970781,170999,727.66,170999,727.66,>500,>500,>500,100.0
chrX:48649472-48649918,289129,646.82,289129,646.82,221,>500,>500,100.0
chrX:53423363-53423601,88227,369.15,88227,369.15,292,296,>500,100.0
chrX:53426481-53426715,72139,306.97,72139,306.97,238,244,477,100.0
chrX:53432398-53432658,148635,569.48,148635,569.48,489,498,499,100.0
chrX:53441904-53442174,94253,347.80,94253,347.80,312,316,318,100.0
chrX:76778698-76778942,88237,360.15,88237,360.15,290,298,298,100.0
chrX:76812888-76813306,352200,840.57,352200,840.57,>500,>500,>500,100.0
chrX:76814048-76814502,164184,360.84,164184,360.84,197,351,>500,100.0
chrX:76829599-76830051,132935,293.45,132935,293.45,199,247,429,100.0
chrX:76845272-76845520,232321,933.02,232321,933.02,>500,>500,>500,100.0
chrX:76849064-76849524,217637,472.10,217637,472.10,356,370,>500,100.0
chrX:76854848-76855474,453872,723.88,453872,723.88,250,>500,>500,100.0
chrX:76855871-76856141,114115,421.09,114115,421.09,377,381,382,100.0
chrX:76872049-76872280,148155,638.60,148155,638.60,491,495,>500,100.0
chrX:76874148-76874544,373284,940.26,373284,940.26,>500,>500,>500,100.0
chrX:76875825-76876099,70818,257.52,70818,257.52,236,236,238,100.0
chrX:76888661-76889325,288623,434.02,288623,434.02,363,392,>500,100.0
chrX:76890055-76890295,223922,929.14,223922,929.14,>500,>500,>500,100.0
chrX:76920104-76920332,187295,817.88,187295,817.88,>500,>500,>500,100.0
chrX:76931689-76931913,69539,309.06,69539,309.06,231,234,459,100.0
chrX:76940399-76940659,73932,283.26,73932,283.26,244,249,249,100.0
chrX:123156448-123156682,166857,710.03,166857,710.03,>500,>500,>500,100.0
chrX:123159658-123159910,185887,734.73,185887,734.73,>500,>500,>500,100.0
chrX:123164775-123165011,408181,1722.28,408181,1722.28,>500,>500,>500,100.0
chrX:123171373-123171641,93788,348.65,93788,348.65,310,313,313,100.0
chrX:123176385-123176627,2342,9.64,2342,9.64,1,1,1,14.0
chrX:123178972-123179394,327696,774.70,327696,774.70,392,>500,>500,100.0
chrX:123181162-123181416,96483,378.36,96483,378.36,319,322,323,100.0
chrX:123182817-123183089,172240,630.92,172240,630.92,>500,>500,>500,100.0
chrX:123184008-123184236,195949,855.67,195949,855.67,>500,>500,>500,100.0
chrX:123184843-123185283,259561,588.57,259561,588.57,281,>500,>500,100.0
chrX:123189948-123190222,97307,353.84,97307,353.84,322,325,325,100.0
chrX:123191594-123191975,383075,1002.81,383075,1002.81,>500,>500,>500,100.0
chrX:123195042-123195311,126460,468.37,126460,468.37,418,422,422,100.0
chrX:123195569-123195819,189500,754.98,189500,754.98,>500,>500,>500,100.0
chrX:123196718-123197190,188401,398.31,188401,398.31,299,336,>500,100.0
chrX:123197650-123198108,239706,522.24,239706,522.24,369,435,>500,100.0
chrX:123199682-123200524,470759,558.43,470759,558.43,274,>500,>500,99.6
chrX:123202292-123202548,184751,718.88,184751,718.88,>500,>500,>500,100.0
chrX:123204957-123205381,427022,1004.76,427022,1004.76,500,>500,>500,100.0
chrX:123210152-123210404,102487,405.09,102487,405.09,339,342,344,100.0
chrX:123211755-123211997,159999,658.43,159999,658.43,>500,>500,>500,100.0
chrX:123215198-123215464,104232,390.38,104232,390.38,345,348,348,100.0
chrX:123217165-123217434,133394,494.05,133394,494.05,439,445,448,100.0
chrX:123220367-123220809,471968,1065.39,471968,1065.39,422,>500,>500,100.0
chrX:123224393-123225033,518556,808.98,518556,808.98,>500,>500,>500,100.0
chrX:123227828-123228102,75782,275.57,75782,275.57,250,254,254,100.0
chrX:123229184-123229428,152842,623.84,152842,623.84,>500,>500,>500,100.0
chrX:123234394-123234622,250521,1093.98,250521,1093.98,>500,>500,>500,100.0
chrX:129139180-129139440,218962,838.93,218962,838.93,>500,>500,>500,100.0
chrX:129146524-129146788,115861,437.21,115861,437.21,383,389,389,100.0
chrX:129146816-129150258,2958899,859.40,2958899,859.40,>500,>500,>500,100.0
chrX:129154928-129155189,106376,406.02,106376,406.02,353,358,359,100.0
chrX:129156846-129157070,297600,1322.67,297600,1322.67,>500,>500,>500,100.0
chrX:129158937-129159547,631622,1033.75,631622,1033.75,>500,>500,>500,100.0
chrX:129162582-129163002,196015,465.59,196015,465.59,213,471,>500,100.0
chrX:129171316-129171576,210154,805.19,210154,805.19,>500,>500,>500,100.0
chrX:129173082-129173328,132722,537.34,132722,537.34,438,446,446,100.0
chrX:129184664-129184930,233458,874.37,233458,874.37,>500,>500,>500,100.0
chrX:129185805-129186063,49173,189.86,49173,189.86,162,166,166,100.0
chrX:129189801-129190271,254654,540.67,254654,540.67,179,>500,>500,100.0
chrX:133511618-133512290,266388,395.82,266388,395.82,235,419,471,100.0
chrX:133527479-133527739,99101,379.70,99101,379.70,326,333,333,100.0
chrX:133527839-133528099,101136,387.49,101136,387.49,334,339,339,100.0
chrX:133547486-133548072,722241,1230.39,722241,1230.39,>500,>500,>500,100.0
chrX:133549014-133549414,221618,552.66,221618,552.66,440,>500,>500,100.0
chrX:133551165-133551429,75929,286.52,75929,286.52,252,253,253,100.0
chrX:133559199-133559441,132568,545.55,132568,545.55,438,443,455,100.0
